set,mode,top_k,power,max_weight,equal_mix,mean,min,max,neg,vals
all,weight,60,1.3,0.08,0.0,0.01867953889573043,0.008512268216311413,0.03430788608871742,0,"0.01443,0.00851,0.02048,0.00976,0.02647,0.01073,0.01361,0.02982,0.03431"
all,weight,60,1.3,0.1,0.0,0.01867953889573043,0.008512268216311413,0.03430788608871742,0,"0.01443,0.00851,0.02048,0.00976,0.02647,0.01073,0.01361,0.02982,0.03431"
tree_family,weight,50,1.6,0.06,0.0,0.01867873428184507,0.0007635880729263845,0.033581284788659196,0,"0.01248,0.00076,0.02330,0.00516,0.03273,0.01037,0.01641,0.03331,0.03358"
all,presence,60,2.0,0.08,0.0,0.018677710470420814,-0.0023130257930754055,0.043220600415278906,1,"0.01175,-0.00231,0.01971,0.00479,0.02841,0.02075,0.01121,0.03058,0.04322"
all,presence,60,2.0,0.1,0.0,0.018677710470420814,-0.0023130257930754055,0.043220600415278906,1,"0.01175,-0.00231,0.01971,0.00479,0.02841,0.02075,0.01121,0.03058,0.04322"
hybrid_plus_signal,rank,60,0.8,0.05,0.1,0.01867465567834953,0.009630837954608895,0.03304740520840302,0,"0.00963,0.02359,0.02246,0.01308,0.01936,0.00997,0.01302,0.02392,0.03305"
hybrid_plus_signal,rank,60,0.8,0.06,0.1,0.01867465567834953,0.009630837954608895,0.03304740520840302,0,"0.00963,0.02359,0.02246,0.01308,0.01936,0.00997,0.01302,0.02392,0.03305"
hybrid_plus_signal,rank,60,0.8,0.08,0.1,0.01867465567834953,0.009630837954608895,0.03304740520840302,0,"0.00963,0.02359,0.02246,0.01308,0.01936,0.00997,0.01302,0.02392,0.03305"
hybrid_plus_signal,rank,60,0.8,0.1,0.1,0.01867465567834953,0.009630837954608895,0.03304740520840302,0,"0.00963,0.02359,0.02246,0.01308,0.01936,0.00997,0.01302,0.02392,0.03305"
all,presence,35,1.0,0.05,0.0,0.018674170973186046,-0.010743779722047434,0.04726197480717291,1,"0.01046,-0.01074,0.02054,0.00543,0.02651,0.02584,0.00973,0.03305,0.04726"
all,presence,35,1.0,0.06,0.0,0.018674170973186046,-0.010743779722047434,0.04726197480717291,1,"0.01046,-0.01074,0.02054,0.00543,0.02651,0.02584,0.00973,0.03305,0.04726"
all,presence,35,1.0,0.08,0.0,0.018674170973186046,-0.010743779722047434,0.04726197480717291,1,"0.01046,-0.01074,0.02054,0.00543,0.02651,0.02584,0.00973,0.03305,0.04726"
all,presence,35,1.0,0.1,0.0,0.018674170973186046,-0.010743779722047434,0.04726197480717291,1,"0.01046,-0.01074,0.02054,0.00543,0.02651,0.02584,0.00973,0.03305,0.04726"
tree_family,weight,30,0.5,0.05,0.0,0.018673002985410216,-0.004908095809698428,0.04568756222643962,1,"0.00614,-0.00491,0.02295,0.00021,0.03011,0.02072,0.01381,0.03334,0.04569"
tree_family,weight,30,0.5,0.06,0.0,0.018673002985410216,-0.004908095809698428,0.04568756222643962,1,"0.00614,-0.00491,0.02295,0.00021,0.03011,0.02072,0.01381,0.03334,0.04569"
tree_family,weight,30,0.5,0.08,0.0,0.018673002985410216,-0.004908095809698428,0.04568756222643962,1,"0.00614,-0.00491,0.02295,0.00021,0.03011,0.02072,0.01381,0.03334,0.04569"
tree_family,weight,30,0.5,0.1,0.0,0.018673002985410216,-0.004908095809698428,0.04568756222643962,1,"0.00614,-0.00491,0.02295,0.00021,0.03011,0.02072,0.01381,0.03334,0.04569"
tree_family,weight,30,1.6,0.04,0.1,0.018671324797750063,-0.003647971535996478,0.04497485963115487,1,"0.00637,-0.00365,0.02417,0.00078,0.02897,0.01880,0.01537,0.03225,0.04497"
all,presence,50,2.0,0.08,0.0,0.018670896626789425,-0.0046727142381591535,0.04358067282059211,1,"0.01160,-0.00467,0.02003,0.00480,0.02967,0.02073,0.01156,0.03073,0.04358"
all,presence,50,2.0,0.1,0.0,0.018670896626789425,-0.0046727142381591535,0.04358067282059211,1,"0.01160,-0.00467,0.02003,0.00480,0.02967,0.02073,0.01156,0.03073,0.04358"
tree_family,rank,35,1.0,0.04,0.0,0.018670189435426705,0.0021995258172619065,0.042408962502643865,0,"0.01111,0.00220,0.02300,0.00348,0.02696,0.01329,0.01675,0.02883,0.04241"
tree_family,weight,40,1.6,0.06,0.0,0.01867009240136763,-0.001364495648337254,0.034658450051087794,1,"0.01294,-0.00136,0.02366,0.00387,0.03318,0.00996,0.01686,0.03466,0.03427"
all,rank,35,0.5,0.05,0.2,0.0186698930857799,0.006107946037406685,0.0417317653736199,0,"0.01029,0.01203,0.01961,0.00611,0.02272,0.01268,0.01787,0.02499,0.04173"
all,rank,35,0.5,0.06,0.2,0.0186698930857799,0.006107946037406685,0.0417317653736199,0,"0.01029,0.01203,0.01961,0.00611,0.02272,0.01268,0.01787,0.02499,0.04173"
all,rank,35,0.5,0.08,0.2,0.0186698930857799,0.006107946037406685,0.0417317653736199,0,"0.01029,0.01203,0.01961,0.00611,0.02272,0.01268,0.01787,0.02499,0.04173"
all,rank,35,0.5,0.1,0.2,0.0186698930857799,0.006107946037406685,0.0417317653736199,0,"0.01029,0.01203,0.01961,0.00611,0.02272,0.01268,0.01787,0.02499,0.04173"
tree_family,weight,30,2.0,0.04,0.1,0.01866850132391995,-0.0035992841236130863,0.04453307260621925,1,"0.00653,-0.00360,0.02480,0.00095,0.02915,0.01852,0.01546,0.03167,0.04453"
tree_family,weight,30,0.8,0.04,0.1,0.01866838118655643,-0.004652781992962176,0.04580288154426812,1,"0.00603,-0.00465,0.02308,0.00043,0.02924,0.02030,0.01408,0.03371,0.04580"
tree_family,weight,35,1.6,0.06,0.2,0.0186678832871636,-0.002144047992821205,0.03614352168734841,1,"0.01169,-0.00214,0.02259,0.00438,0.03086,0.01387,0.01639,0.03423,0.03614"
tree_family,rank,35,0.8,0.05,0.0,0.018664275964875868,0.0024116835000250764,0.04160713440379034,0,"0.01166,0.00241,0.02314,0.00364,0.02770,0.01177,0.01669,0.02937,0.04161"
all,rank,35,0.5,0.04,0.2,0.018662863430256853,0.006107946037406685,0.0417317653736199,0,"0.01022,0.01203,0.01961,0.00611,0.02272,0.01268,0.01787,0.02499,0.04173"
all,presence,60,2.0,0.06,0.0,0.018660262608439764,-0.0023130257930754055,0.043220600415278906,1,"0.01160,-0.00231,0.01971,0.00479,0.02841,0.02075,0.01121,0.03058,0.04322"
no_bad,rank,50,0.8,0.04,0.2,0.01865907790539643,0.007953698372788781,0.03539666025825787,0,"0.01142,0.01575,0.01898,0.00795,0.02496,0.01052,0.01498,0.02797,0.03540"
tree_family,weight,35,1.3,0.05,0.0,0.018658542300039455,-0.003012602021645005,0.03835722883551368,1,"0.01178,-0.00301,0.02281,0.00430,0.02968,0.01410,0.01631,0.03361,0.03836"
tree_family,weight,35,1.6,0.05,0.1,0.018658054206262473,-0.0029124463259197902,0.03759306887203155,1,"0.01223,-0.00291,0.02235,0.00428,0.02965,0.01383,0.01669,0.03422,0.03759"
no_bad,rank,80,0.8,0.05,0.0,0.01865599363821559,0.008947576290082526,0.03584598590556215,0,"0.01207,0.01609,0.02131,0.00895,0.02233,0.01059,0.01429,0.02643,0.03585"
no_bad,rank,80,0.8,0.06,0.0,0.01865599363821559,0.008947576290082526,0.03584598590556215,0,"0.01207,0.01609,0.02131,0.00895,0.02233,0.01059,0.01429,0.02643,0.03585"
no_bad,rank,80,0.8,0.08,0.0,0.01865599363821559,0.008947576290082526,0.03584598590556215,0,"0.01207,0.01609,0.02131,0.00895,0.02233,0.01059,0.01429,0.02643,0.03585"
no_bad,rank,80,0.8,0.1,0.0,0.01865599363821559,0.008947576290082526,0.03584598590556215,0,"0.01207,0.01609,0.02131,0.00895,0.02233,0.01059,0.01429,0.02643,0.03585"
hybrid_plus_signal,rank,100,1.3,0.04,0.2,0.018654609764530716,0.008021960512565672,0.029087273804609654,0,"0.01044,0.02543,0.02536,0.00802,0.02035,0.00900,0.01482,0.02539,0.02909"
tree_family,rank,100,1.6,0.08,0.1,0.018653352847054612,0.005299955437014198,0.03315178249908836,0,"0.01279,0.00922,0.02399,0.00530,0.02880,0.00843,0.01501,0.03119,0.03315"
tree_family,rank,100,1.6,0.1,0.1,0.018653352847054612,0.005299955437014198,0.03315178249908836,0,"0.01279,0.00922,0.02399,0.00530,0.02880,0.00843,0.01501,0.03119,0.03315"
tree_family,rank,80,1.6,0.08,0.1,0.018651535534025786,0.004710736279745734,0.03385346568383729,0,"0.01271,0.00769,0.02414,0.00471,0.02929,0.00906,0.01554,0.03087,0.03385"
tree_family,rank,80,1.6,0.1,0.1,0.018651535534025786,0.004710736279745734,0.03385346568383729,0,"0.01271,0.00769,0.02414,0.00471,0.02929,0.00906,0.01554,0.03087,0.03385"
tree_family,rank,50,1.6,0.05,0.1,0.018650246676003887,0.004829159916879669,0.03557129075045347,0,"0.01222,0.00550,0.02228,0.00483,0.02933,0.01060,0.01665,0.03087,0.03557"
tree_family,weight,80,2.0,0.04,0.0,0.018648759550419135,0.002784813191103243,0.040994449136107475,0,"0.00996,0.00278,0.02377,0.00555,0.02563,0.01451,0.01533,0.02931,0.04099"
tree_family,weight,35,1.6,0.04,0.0,0.018647744003733042,-0.0030759075596458116,0.04310529669425214,1,"0.00997,-0.00308,0.02376,0.00430,0.02601,0.01697,0.01589,0.03090,0.04311"
tree_family,presence,35,2.0,0.04,0.0,0.01864711156904088,-0.012632435743902552,0.04728390970479868,1,"0.00875,-0.01263,0.02118,0.00337,0.02965,0.02308,0.01198,0.03517,0.04728"
all,weight,35,1.0,0.05,0.2,0.01864602164284854,-0.00048249636298614007,0.04044296072182901,1,"0.01259,-0.00048,0.02063,0.00659,0.02369,0.01696,0.01669,0.03070,0.04044"
no_bad,weight,80,1.6,0.05,0.2,0.018645803433983383,0.008714662724673333,0.03163220799781287,0,"0.01255,0.01252,0.02056,0.00871,0.02574,0.01017,0.01517,0.03163,0.03076"
all,weight,50,1.3,0.06,0.0,0.018644925846145903,0.0052635494366712245,0.03411997865684252,0,"0.01397,0.00526,0.02116,0.00937,0.02741,0.01081,0.01499,0.03069,0.03412"
core_diverse,rank,60,1.0,0.04,0.0,0.01864253950018538,0.009616197334999271,0.03320266606284333,0,"0.01765,0.01715,0.02076,0.01149,0.02153,0.00962,0.01428,0.02211,0.03320"
no_bad,weight,100,1.0,0.04,0.0,0.018642282677426965,0.01020004500396328,0.03700948230663928,0,"0.01155,0.01020,0.02103,0.01063,0.02345,0.01157,0.01359,0.02875,0.03701"
tree_family,rank,35,1.6,0.04,0.2,0.018641174766609526,0.002481103322338668,0.04179155751211386,0,"0.01124,0.00248,0.02268,0.00336,0.02689,0.01327,0.01716,0.02891,0.04179"
tree_family,weight,100,1.6,0.08,0.0,0.018640872179414472,0.005441525930955618,0.032544378868357954,0,"0.01280,0.00544,0.02294,0.00557,0.03068,0.01050,0.01498,0.03230,0.03254"
tree_family,weight,100,1.6,0.1,0.0,0.018640872179414472,0.005441525930955618,0.032544378868357954,0,"0.01280,0.00544,0.02294,0.00557,0.03068,0.01050,0.01498,0.03230,0.03254"
tree_family,presence,35,1.6,0.06,0.1,0.018639257357538984,-0.012644372460648298,0.04654872547270339,1,"0.00947,-0.01264,0.02117,0.00398,0.03074,0.02390,0.01076,0.03383,0.04655"
tree_family,presence,35,1.6,0.08,0.1,0.018639257357538984,-0.012644372460648298,0.04654872547270339,1,"0.00947,-0.01264,0.02117,0.00398,0.03074,0.02390,0.01076,0.03383,0.04655"
tree_family,presence,35,1.6,0.1,0.1,0.018639257357538984,-0.012644372460648298,0.04654872547270339,1,"0.00947,-0.01264,0.02117,0.00398,0.03074,0.02390,0.01076,0.03383,0.04655"
all,weight,35,0.8,0.04,0.0,0.018638475653019855,-0.0014259104798932803,0.04252214656046745,1,"0.01220,-0.00143,0.02050,0.00690,0.02264,0.01788,0.01693,0.02960,0.04252"
no_bad,rank,100,1.0,0.04,0.1,0.01863379015834907,0.007668730674873468,0.034085090904627136,0,"0.01276,0.01688,0.02051,0.00767,0.02269,0.01105,0.01448,0.02757,0.03409"
tree_family,weight,60,2.0,0.08,0.1,0.01863249383262992,0.0024869884052421843,0.03472888144021735,0,"0.01293,0.00249,0.02272,0.00563,0.03406,0.00932,0.01613,0.03473,0.02968"
all,rank,80,2.0,0.04,0.1,0.018631382038209136,0.0059564442956236835,0.035860144478914446,0,"0.01377,0.01036,0.02173,0.00596,0.02577,0.01086,0.01552,0.02785,0.03586"
all,weight,35,0.8,0.06,0.1,0.01863075085928659,-0.0008654620399524277,0.04129283694458048,1,"0.01287,-0.00087,0.02052,0.00680,0.02288,0.01762,0.01657,0.02999,0.04129"
all,weight,35,0.8,0.08,0.1,0.01863075085928659,-0.0008654620399524277,0.04129283694458048,1,"0.01287,-0.00087,0.02052,0.00680,0.02288,0.01762,0.01657,0.02999,0.04129"
all,weight,35,0.8,0.1,0.1,0.01863075085928659,-0.0008654620399524277,0.04129283694458048,1,"0.01287,-0.00087,0.02052,0.00680,0.02288,0.01762,0.01657,0.02999,0.04129"
tree_family,rank,80,1.6,0.04,0.0,0.018630337338091038,0.004546270505086984,0.03878644871211173,0,"0.01108,0.00720,0.02355,0.00455,0.02646,0.01289,0.01606,0.02710,0.03879"
core_diverse,rank,100,2.0,0.04,0.1,0.018630271558983426,0.006848385375074456,0.031134124862828877,0,"0.01667,0.01634,0.02695,0.00690,0.02178,0.00685,0.01558,0.02546,0.03113"
tree_family,weight,35,1.3,0.06,0.1,0.01862791754998054,-0.002775295304428417,0.03735176346801422,1,"0.01165,-0.00278,0.02278,0.00437,0.03006,0.01461,0.01607,0.03353,0.03735"
no_bad,weight,100,1.0,0.05,0.0,0.018627828882595145,0.01020004500396328,0.035715577802001505,0,"0.01190,0.01020,0.02173,0.01053,0.02348,0.01157,0.01359,0.02894,0.03572"
no_bad,weight,100,1.0,0.06,0.0,0.018627828882595145,0.01020004500396328,0.035715577802001505,0,"0.01190,0.01020,0.02173,0.01053,0.02348,0.01157,0.01359,0.02894,0.03572"
no_bad,weight,100,1.0,0.08,0.0,0.018627828882595145,0.01020004500396328,0.035715577802001505,0,"0.01190,0.01020,0.02173,0.01053,0.02348,0.01157,0.01359,0.02894,0.03572"
no_bad,weight,100,1.0,0.1,0.0,0.018627828882595145,0.01020004500396328,0.035715577802001505,0,"0.01190,0.01020,0.02173,0.01053,0.02348,0.01157,0.01359,0.02894,0.03572"
all,weight,40,1.3,0.06,0.1,0.01862775420342573,0.003094408746207927,0.03431054207637868,0,"0.01435,0.00309,0.02078,0.00641,0.02819,0.01273,0.01668,0.03110,0.03431"
all,rank,100,1.6,0.08,0.1,0.018624694776920706,0.005825465157844441,0.03277767203788286,0,"0.01561,0.01031,0.02341,0.00583,0.02778,0.00731,0.01375,0.03086,0.03278"
all,rank,100,1.6,0.1,0.1,0.018624694776920706,0.005825465157844441,0.03277767203788286,0,"0.01561,0.01031,0.02341,0.00583,0.02778,0.00731,0.01375,0.03086,0.03278"
core_diverse,rank,50,0.8,0.04,0.1,0.018624648856446088,0.011689633214285067,0.03365317588768142,0,"0.01631,0.01818,0.01920,0.01305,0.02222,0.01169,0.01284,0.02047,0.03365"
all,weight,100,2.0,0.08,0.1,0.018623213625599346,0.006642715241765143,0.03358628895503635,0,"0.01633,0.00886,0.02160,0.00685,0.03049,0.00664,0.01454,0.03359,0.02871"
tree_family,weight,80,1.6,0.08,0.0,0.018622656544457286,0.004090779816200377,0.03265281908480777,0,"0.01279,0.00409,0.02305,0.00555,0.03118,0.01069,0.01523,0.03236,0.03265"
tree_family,weight,80,1.6,0.1,0.0,0.018622656544457286,0.004090779816200377,0.03265281908480777,0,"0.01279,0.00409,0.02305,0.00555,0.03118,0.01069,0.01523,0.03236,0.03265"
tree_family,weight,30,2.0,0.04,0.2,0.01861828956904289,-0.0035801259904769036,0.0447805649194459,1,"0.00631,-0.00358,0.02367,0.00069,0.02888,0.01896,0.01538,0.03248,0.04478"
core_diverse,weight,60,1.0,0.04,0.2,0.018617050407202095,0.008856337925527313,0.029576330327616418,0,"0.01850,0.02256,0.01833,0.01852,0.01784,0.00886,0.01356,0.01981,0.02958"
tree_family,rank,40,1.3,0.05,0.1,0.018615477248686844,0.0035529176317607627,0.03620553226373055,0,"0.01381,0.00355,0.02293,0.00443,0.02835,0.01134,0.01694,0.02998,0.03621"
hybrid_plus_signal,weight,80,0.8,0.05,0.0,0.01861487806055034,0.010029574748362122,0.032386557377474506,0,"0.01003,0.02145,0.02101,0.01610,0.01751,0.01104,0.01233,0.02568,0.03239"
hybrid_plus_signal,weight,80,0.8,0.06,0.0,0.01861487806055034,0.010029574748362122,0.032386557377474506,0,"0.01003,0.02145,0.02101,0.01610,0.01751,0.01104,0.01233,0.02568,0.03239"
hybrid_plus_signal,weight,80,0.8,0.08,0.0,0.01861487806055034,0.010029574748362122,0.032386557377474506,0,"0.01003,0.02145,0.02101,0.01610,0.01751,0.01104,0.01233,0.02568,0.03239"
hybrid_plus_signal,weight,80,0.8,0.1,0.0,0.01861487806055034,0.010029574748362122,0.032386557377474506,0,"0.01003,0.02145,0.02101,0.01610,0.01751,0.01104,0.01233,0.02568,0.03239"
tree_family,weight,30,0.5,0.05,0.1,0.018614227769971663,-0.005133618916733716,0.046202754621265926,1,"0.00580,-0.00513,0.02277,0.00012,0.02981,0.02120,0.01363,0.03313,0.04620"
tree_family,weight,30,0.5,0.06,0.1,0.018614227769971663,-0.005133618916733716,0.046202754621265926,1,"0.00580,-0.00513,0.02277,0.00012,0.02981,0.02120,0.01363,0.03313,0.04620"
tree_family,weight,30,0.5,0.08,0.1,0.018614227769971663,-0.005133618916733716,0.046202754621265926,1,"0.00580,-0.00513,0.02277,0.00012,0.02981,0.02120,0.01363,0.03313,0.04620"
tree_family,weight,30,0.5,0.1,0.1,0.018614227769971663,-0.005133618916733716,0.046202754621265926,1,"0.00580,-0.00513,0.02277,0.00012,0.02981,0.02120,0.01363,0.03313,0.04620"
no_bad,presence,40,1.6,0.05,0.2,0.01861303147575481,-0.005681453077383089,0.044185944253481824,1,"0.01124,-0.00568,0.02265,0.00731,0.02627,0.01815,0.01147,0.03191,0.04419"
no_bad,presence,40,1.6,0.06,0.2,0.01861303147575481,-0.005681453077383089,0.044185944253481824,1,"0.01124,-0.00568,0.02265,0.00731,0.02627,0.01815,0.01147,0.03191,0.04419"
no_bad,presence,40,1.6,0.08,0.2,0.01861303147575481,-0.005681453077383089,0.044185944253481824,1,"0.01124,-0.00568,0.02265,0.00731,0.02627,0.01815,0.01147,0.03191,0.04419"
no_bad,presence,40,1.6,0.1,0.2,0.01861303147575481,-0.005681453077383089,0.044185944253481824,1,"0.01124,-0.00568,0.02265,0.00731,0.02627,0.01815,0.01147,0.03191,0.04419"
all,presence,50,2.0,0.06,0.0,0.018610985677869247,-0.0046727142381591535,0.04358067282059211,1,"0.01106,-0.00467,0.02003,0.00480,0.02967,0.02073,0.01156,0.03073,0.04358"
all,weight,35,0.8,0.05,0.1,0.018610162786625258,-0.0008654620399524277,0.04129283694458048,1,"0.01268,-0.00087,0.02052,0.00680,0.02288,0.01762,0.01657,0.02999,0.04129"
hybrid_plus_signal,weight,80,0.8,0.04,0.0,0.01860971832736569,0.010029574748362122,0.03255118081142408,0,"0.01003,0.02145,0.02098,0.01610,0.01751,0.01104,0.01233,0.02549,0.03255"
tree_family,presence,35,1.6,0.05,0.1,0.018605256073714733,-0.012644372460648298,0.04654872547270339,1,"0.00916,-0.01264,0.02117,0.00398,0.03074,0.02390,0.01076,0.03383,0.04655"
no_bad,rank,100,0.8,0.05,0.0,0.018604007314685467,0.008365995093784155,0.03584598590556215,0,"0.01204,0.01688,0.02131,0.00837,0.02188,0.01113,0.01376,0.02624,0.03585"
no_bad,rank,100,0.8,0.06,0.0,0.018604007314685467,0.008365995093784155,0.03584598590556215,0,"0.01204,0.01688,0.02131,0.00837,0.02188,0.01113,0.01376,0.02624,0.03585"
no_bad,rank,100,0.8,0.08,0.0,0.018604007314685467,0.008365995093784155,0.03584598590556215,0,"0.01204,0.01688,0.02131,0.00837,0.02188,0.01113,0.01376,0.02624,0.03585"
no_bad,rank,100,0.8,0.1,0.0,0.018604007314685467,0.008365995093784155,0.03584598590556215,0,"0.01204,0.01688,0.02131,0.00837,0.02188,0.01113,0.01376,0.02624,0.03585"
hybrid_plus_signal,weight,80,1.3,0.04,0.2,0.018603124042529243,0.009788896209861578,0.030006000631715296,0,"0.01075,0.02167,0.02257,0.01393,0.01935,0.00979,0.01401,0.02535,0.03001"
tree_family,weight,60,2.0,0.04,0.0,0.018602338314393403,0.0008817648753293265,0.041107751395615996,0,"0.01007,0.00088,0.02397,0.00559,0.02601,0.01472,0.01557,0.02950,0.04111"
all,presence,35,1.0,0.04,0.0,0.018601116365730228,-0.010743779722047434,0.04726197480717291,1,"0.00980,-0.01074,0.02054,0.00543,0.02651,0.02584,0.00973,0.03305,0.04726"
tree_family,rank,35,1.0,0.06,0.2,0.01859714944446516,0.002476934276467597,0.041409228849533256,0,"0.01183,0.00248,0.02263,0.00368,0.02746,0.01172,0.01671,0.02947,0.04141"
tree_family,rank,35,1.0,0.08,0.2,0.01859714944446516,0.002476934276467597,0.041409228849533256,0,"0.01183,0.00248,0.02263,0.00368,0.02746,0.01172,0.01671,0.02947,0.04141"
tree_family,rank,35,1.0,0.1,0.2,0.01859714944446516,0.002476934276467597,0.041409228849533256,0,"0.01183,0.00248,0.02263,0.00368,0.02746,0.01172,0.01671,0.02947,0.04141"
no_bad,weight,80,2.0,0.04,0.2,0.018597035110093654,0.009161513947455714,0.0324759712079684,0,"0.01288,0.01160,0.01942,0.00916,0.02417,0.01167,0.01434,0.03248,0.03166"
all,presence,35,1.3,0.04,0.2,0.01859509719780964,-0.010705668678312932,0.04707385429765702,1,"0.00982,-0.01071,0.02051,0.00540,0.02671,0.02573,0.00969,0.03312,0.04707"
tree_family,weight,50,2.0,0.04,0.0,0.018592255510235647,-0.0003454382779899106,0.04152730061092877,1,"0.01030,-0.00035,0.02411,0.00506,0.02638,0.01476,0.01605,0.02949,0.04153"
tree_family,rank,50,1.6,0.04,0.0,0.01859194367906751,0.004373708836264231,0.03989631799115238,0,"0.01097,0.00437,0.02358,0.00452,0.02749,0.01271,0.01651,0.02728,0.03990"
tree_family,weight,50,2.0,0.06,0.1,0.018589835995832263,0.0012139040862434343,0.034283627235841954,0,"0.01304,0.00121,0.02230,0.00547,0.03322,0.00910,0.01689,0.03428,0.03180"
all,weight,40,2.0,0.05,0.2,0.018589631132581316,0.0025745186060091244,0.033331396824135134,0,"0.01476,0.00257,0.01996,0.00611,0.02911,0.01178,0.01774,0.03193,0.03333"
no_bad,weight,100,1.3,0.06,0.1,0.018589488362229165,0.008649412828961464,0.032430951256940774,0,"0.01275,0.01000,0.02172,0.00865,0.02550,0.01051,0.01459,0.03117,0.03243"
no_bad,weight,100,1.3,0.08,0.1,0.018589488362229165,0.008649412828961464,0.032430951256940774,0,"0.01275,0.01000,0.02172,0.00865,0.02550,0.01051,0.01459,0.03117,0.03243"
no_bad,weight,100,1.3,0.1,0.1,0.018589488362229165,0.008649412828961464,0.032430951256940774,0,"0.01275,0.01000,0.02172,0.00865,0.02550,0.01051,0.01459,0.03117,0.03243"
all,rank,50,1.3,0.05,0.1,0.018587202366085076,0.006106322383908486,0.03583235388960794,0,"0.01489,0.00828,0.02170,0.00611,0.02744,0.00952,0.01507,0.02845,0.03583"
all,weight,60,2.0,0.1,0.2,0.018585922693643876,0.008243643395604974,0.03278350823031261,0,"0.01572,0.00928,0.01899,0.00868,0.02935,0.00824,0.01394,0.03278,0.03028"
core_diverse,rank,100,1.6,0.08,0.1,0.018582420099032493,0.002986579385292204,0.03018070907353866,0,"0.01758,0.01474,0.02878,0.00646,0.02444,0.00299,0.01379,0.02828,0.03018"
core_diverse,rank,100,1.6,0.1,0.1,0.018582420099032493,0.002986579385292204,0.03018070907353866,0,"0.01758,0.01474,0.02878,0.00646,0.02444,0.00299,0.01379,0.02828,0.03018"
all,weight,50,1.6,0.06,0.1,0.018581881757646704,0.005761716424092194,0.032143060487227496,0,"0.01385,0.00576,0.02081,0.00881,0.02875,0.00976,0.01526,0.03209,0.03214"
