strategy,mean,min,median,max,neg
overlay0.70+balanced0.10+scoreprop300.20,0.02191805614005445,0.004325625262365233,0.01862220398500211,0.042666091754686275,0
overlay0.70+scoreprop300.05+scoreprop400.25,0.021900847054292127,0.0037984822836533982,0.02018049865816915,0.0423830766252989,0
overlay0.70+adaptive0.10+target30.20,0.02187710219888895,0.007056804018603688,0.01999342801973865,0.04225924849711567,0
overlay_0.75+scoreprop50_0.25,0.021857791431501985,0.004426971279583941,0.021977808264883186,0.042879341734819276,0
overlay0.70+guarded_v20.05+scoreprop400.25,0.021856816461632584,0.004098930905414425,0.019830043011540358,0.042951248959113134,0
overlay0.70+adaptive0.10+balanced0.20,0.021847293163317627,0.005457317838555409,0.019415958811375422,0.044077697980425046,0
overlay0.70+guarded0.20+scoreprop300.10,0.02184541924922588,0.004459493627898832,0.017860189892464448,0.04407403711557434,0
overlay0.70+guarded_v20.10+scoreprop400.20,0.02183689357719411,0.004290058271216091,0.019314915245819922,0.04340982880967317,0
overlay_0.70+scoreprop40_0.30,0.021836490225176478,0.003894241042731353,0.020390560252390624,0.0424909199699853,0
overlay0.70+guarded0.05+scoreprop400.25,0.02183023376035839,0.004081254647206184,0.019837828605890145,0.04294585093254971,0
overlay0.70+target30.10+scoreprop300.20,0.02182765426250074,0.004891124427314104,0.01890541240102739,0.0413861856258225,0
overlay0.70+scoreprop300.15+scoreprop500.15,0.021814805702904252,0.0039441143970635195,0.020217334388695413,0.04191351945551876,0
overlay0.70+guarded_v20.15+scoreprop400.15,0.021806534293648563,0.004480461749266265,0.01880058042596834,0.043866669472214334,0
overlay0.70+adaptive0.05+scoreprop500.25,0.02179531688650986,0.004377537430568311,0.021717825138106966,0.04281783319370948,0
overlay0.70+guarded_v20.20+scoreprop400.10,0.02177553599051947,0.004670145444338233,0.018287036722498984,0.04432178082195254,0
overlay0.70+guarded0.10+scoreprop400.20,0.02177391595911661,0.004257374028839772,0.019330474440776374,0.043399053267738685,0
overlay0.70+aggressive0.15+scoreprop300.15,0.02176309220706711,0.004236656625076524,0.018138071739943848,0.04370065762371894,0
overlay0.70+aggressive0.05+scoreprop400.25,0.02174192207702308,0.004081254647206184,0.019837828605890145,0.04294585093254971,0
overlay0.70+guarded0.15+scoreprop400.15,0.02171243437472759,0.0044315282284611915,0.01882390125548175,0.04385053680941653,0
overlay_0.70+guarded_v2_0.30,0.021711192991461684,0.005047369750052599,0.01726231537485684,0.04522685471147933,0
overlay0.70+target30.05+scoreprop400.25,0.02171083009611144,0.004522706453172751,0.01922211863523579,0.042176328911987276,0
overlay0.70+balanced0.05+scoreprop400.25,0.021707070471550786,0.0042400302588955635,0.01993867999841817,0.04265294203701808,0
overlay0.70+scoreprop400.20+scoreprop500.10,0.021682649186217637,0.0040422361496648684,0.020692475831684237,0.04239403305703382,0
overlay0.70+balanced0.15+scoreprop300.15,0.021663219249406746,0.004714387577887877,0.018443478404163938,0.042771206696521555,0
overlay0.70+scoreprop300.10+scoreprop500.20,0.021663057391338045,0.004104470741977673,0.020578319328775352,0.04190125038414527,0
overlay0.70+guarded0.20+scoreprop400.10,0.021650550547109005,0.0046050240723122665,0.018318107248127602,0.044300311316997826,0
overlay0.70+guarded_v20.20+guarded0.10,0.021649170270390025,0.00501493168975993,0.01727782677903769,0.045216160440816555,0
overlay0.70+guarded_v20.15+guarded0.15,0.021618158909854183,0.004998712659613588,0.017285582481128103,0.04521081330548543,0
overlay0.70+scoreprop400.15+scoreprop500.15,0.02161408406792371,0.004107497490887624,0.020879940772000116,0.04233856901194985,0
overlay0.70+guarded_v20.20+scoreprop500.10,0.021599457471555384,0.00480926390814701,0.018705443644597863,0.04425675294155573,0
overlay0.70+aggressive0.10+scoreprop400.20,0.021597292592445996,0.004257374028839772,0.019330474440776374,0.043399053267738685,0
overlay0.70+guarded_v20.10+guarded0.20,0.02158714754931835,0.00498249362946724,0.017293338183218515,0.04520546617015432,0
overlay0.70+target30.15+scoreprop300.15,0.021573509245970745,0.005669559901659786,0.019145947796206764,0.04110222900441893,0
overlay0.70+guarded_v20.05+guarded0.25,0.021556136188782514,0.004966274599320905,0.017301093885308913,0.04520011903482321,0
overlay_0.75+aggressive_0.25,0.02154324592040282,0.0049411407336161575,0.018408766100982715,0.045278030727293694,0
overlay0.70+guarded_v20.15+scoreprop500.15,0.021543035349276415,0.004690210987194236,0.019427007779468347,0.043771666083335214,0
overlay0.70+scoreprop400.10+scoreprop500.20,0.021541644862902838,0.004173238165069454,0.021102989688864607,0.0423079119330744,0
overlay0.70+balanced0.10+scoreprop400.20,0.021537965568982038,0.00457172155570662,0.019532133204921975,0.04281434845947278,0
overlay0.70+scoreprop300.05+scoreprop500.25,0.02153347454230015,0.004203854882132929,0.021020727225837588,0.042044817497009696,0
overlay0.70+target30.10+scoreprop400.20,0.02153175301648686,0.005265962882037373,0.01813141179582642,0.0418630972234767,0
overlay_0.70+guarded_0.30,0.021525124828246676,0.00495005556917455,0.01730884958739934,0.04519477189949209,0
overlay0.70+aggressive0.20+scoreprop300.10,0.02149217251588465,0.004459493627898832,0.017860189892464448,0.04407403711557434,0
overlay_0.60+scoreprop30_0.40,0.021491200278785358,0.002993740193359032,0.017968384636534954,0.04178332624032312,0
overlay0.70+guarded_v20.10+scoreprop500.20,0.0214862371824912,0.004571158066241435,0.02014857191433886,0.04328655524057051,0
overlay0.70+adaptive0.05+aggressive0.25,0.021480772220072768,0.004891706884600555,0.018148782974206495,0.045216529788516646,0
overlay0.70+guarded0.20+scoreprop500.10,0.021475158204457768,0.0047443877875616505,0.01873646645295951,0.044235363342752604,0
overlay0.70+guarded_v20.20+aggressive0.10,0.021472546903719407,0.00501493168975993,0.01727782677903769,0.045216160440816555,0
overlay0.70+scoreprop400.05+scoreprop500.25,0.021452244692482466,0.004244381557745584,0.021330392611984397,0.04229325489123256,0
overlay0.70+guarded0.15+scoreprop500.15,0.021449714458919727,0.004641553896755211,0.019450274885739638,0.043755623487648915,0
overlay0.70+aggressive0.15+scoreprop400.15,0.02144749932472166,0.0044315282284611915,0.01882390125548175,0.04385053680941653,0
overlay_0.75+target3_0.25,0.021431761529140368,0.007720448006837577,0.02004312156934472,0.04155423175189443,0
overlay0.70+guarded_v20.05+scoreprop500.25,0.021429058011215637,0.004452105145288661,0.02087013604920937,0.04280142041148266,0
overlay0.70+guarded_v20.20+target30.10,0.021427953147214365,0.006126654599048466,0.017460890400051547,0.04372664085065678,0
overlay0.70+guarded0.10+scoreprop500.20,0.021423958394280573,0.004538720005948765,0.02016408331851971,0.04327585991237727,0
overlay0.70+guarded_v20.20+balanced0.10,0.0214130486294004,0.005326911509024354,0.01749144800421855,0.04463586559205682,0
overlay0.70+guarded0.05+scoreprop500.25,0.021397885898697587,0.004435886115142326,0.020877891751299782,0.04279607261517834,0
overlay_0.75+balanced_0.25,0.02139450023460536,0.005721090281777252,0.018942819163934962,0.0438272936053932,0
overlay0.70+balanced0.20+scoreprop300.10,0.021387807268119754,0.005091869090540671,0.018265760271959294,0.042882576326982016,0
overlay_0.70+scoreprop50_0.30,0.021371492786943627,0.004333052224335866,0.021591700184079896,0.04231626159429272,0
overlay0.70+adaptive0.05+target30.25,0.021369287828804127,0.0076710141578219745,0.02003120299099001,0.04149273081306165,0
overlay0.70+balanced0.15+scoreprop400.15,0.021360056116281136,0.004902156584133316,0.01912632316954635,0.0429751427396457,0
overlay0.70+target30.15+scoreprop400.15,0.021359220318113596,0.006022020611631387,0.01859044163752603,0.04155121611255588,0
overlay0.70+guarded_v20.15+aggressive0.15,0.02135322385984826,0.004998712659613588,0.017285582481128103,0.04521081330548543,0
overlay0.70+guarded0.20+aggressive0.10,0.02134850146157606,0.0049500555691745565,0.017308849587399325,0.0451947718994921,0
overlay0.70+adaptive0.05+balanced0.25,0.021332026534297412,0.005671656432761629,0.018682836037158715,0.043765792666815045,0
overlay0.70+target30.20+scoreprop300.10,0.02131476687894758,0.00654463634889179,0.019455532953979594,0.04082466117103034,0
overlay0.70+aggressive0.05+scoreprop500.25,0.021309574215362278,0.004435886115142326,0.020877891751299782,0.04279607261517834,0
overlay0.70+guarded0.20+target30.10,0.021303907705071047,0.006061778478463113,0.017436369631862216,0.04370525230933239,0
overlay0.70+aggressive0.20+scoreprop400.10,0.021297303813767772,0.0046050240723122665,0.018318107248127602,0.044300311316997826,0
overlay0.70+target30.05+scoreprop500.25,0.021289096490130964,0.004991747569786598,0.02029255722705825,0.04205122075841122,0
overlay0.70+guarded0.20+balanced0.10,0.021289003187257016,0.0052620353884389875,0.01752247081258021,0.044614477050731904,0
overlay0.70+guarded_v20.15+target30.15,0.021286333225090753,0.0066662970235464025,0.01811291229059902,0.042976533920245835,0
overlay0.70+balanced0.05+scoreprop500.25,0.021279154046016303,0.004591876024774531,0.020984702363890245,0.042505889324923635,0
overlay0.70+guarded_v20.15+balanced0.15,0.021263976448369783,0.0054666823885102245,0.01760601431889941,0.044340371032345505,0
overlay0.70+guarded0.15+aggressive0.15,0.021260189778240752,0.0049500555691745565,0.017308849587399325,0.0451947718994921,0
overlay0.70+aggressive0.10+scoreprop500.20,0.021247335027609962,0.004538720005948765,0.02016408331851971,0.04327585991237727,0
overlay0.70+guarded_v20.10+aggressive0.20,0.02123390081597711,0.00498249362946724,0.017293338183218515,0.04520546617015432,0
overlay0.70+target30.10+scoreprop500.20,0.021201014681203105,0.005650442915237329,0.018993414270036646,0.041786193027159454,0
overlay0.70+guarded0.15+target30.15,0.021193299143483266,0.006617639933107378,0.018094521714457017,0.042960492514252546,0
overlay0.70+target30.20+scoreprop400.10,0.02118822132426061,0.006777249182331371,0.01908478637200657,0.04123703875347398,0
overlay0.70+balanced0.10+scoreprop500.20,0.021186896800570884,0.004850699825213189,0.02037770454370061,0.04269550767963633,0
overlay0.70+aggressive0.15+scoreprop500.15,0.0211847794089138,0.004641553896755211,0.019450274885739638,0.043755623487648915,0
overlay0.70+balanced0.20+scoreprop400.10,0.02117926752999888,0.005231342467789696,0.018725669793538943,0.04313532835331815,0
overlay0.70+guarded0.10+aggressive0.20,0.021171878094905443,0.0049500555691745565,0.017308849587399325,0.0451947718994921,0
overlay0.70+guarded0.15+balanced0.15,0.021170942366762244,0.0054180252980712,0.017629281425170673,0.04432432962635183,0
overlay0.70+guarded_v20.10+target30.20,0.02114471330296713,0.007205939448044346,0.018764934181146477,0.042226426989834864,0
overlay0.70+aggressive0.20+scoreprop500.10,0.02112191147111654,0.0047443877875616505,0.01873646645295951,0.044235363342752604,0
overlay0.70+target30.15+scoreprop500.15,0.02111585276832223,0.006309138260688046,0.018362969108570222,0.041521178399565484,0
overlay0.70+guarded_v20.10+balanced0.20,0.02111490426733916,0.005606453267996095,0.01772058063358027,0.04404487647263419,0
overlay0.70+guarded_v20.05+aggressive0.25,0.021114577772105972,0.004966274599320905,0.017301093885308913,0.04520011903482321,0
overlay0.70+balanced0.15+scoreprop500.15,0.02109470807628372,0.005109523625651875,0.019770706723510945,0.042885116659126254,0
overlay0.70+guarded0.05+aggressive0.25,0.02108356641157014,0.0049500555691745565,0.017308849587399325,0.0451947718994921,0
overlay0.70+guarded0.10+target30.20,0.021082690581895477,0.00717350138775167,0.01875267379705181,0.0422157327191727,0
overlay0.70+guarded0.10+balanced0.20,0.02105288154626746,0.005574015207703412,0.017736092037761123,0.044034182201971694,0
overlay0.70+target30.20+scoreprop500.10,0.021030876384373433,0.006967833606138778,0.018931638726460608,0.041256176874657574,0
overlay_0.60+scoreprop40_0.40,0.02100650350927776,0.00355187570367875,0.019202956067092047,0.041407593119277164,0
overlay0.70+guarded_v20.05+target30.25,0.02100309338084352,0.007745581872542283,0.01941695607169394,0.041476320059423935,0
overlay0.70+balanced0.20+scoreprop500.10,0.021002392502027657,0.0053683474260905195,0.019163708903321308,0.043074716264088625,0
overlay_0.70+aggressive_0.30,0.020995254728234828,0.004518332793632477,0.01730884958739934,0.04519477189949209,0
overlay0.70+guarded0.05+target30.25,0.020972082020307686,0.007729362842395948,0.019410825879646605,0.041470972924092825,0
overlay0.70+guarded_v20.05+balanced0.25,0.020965832086308533,0.005746224147481972,0.017835146948261132,0.04374938191292285,0
overlay0.70+aggressive0.20+target30.10,0.020950660971729814,0.006061778478463113,0.017436369631862216,0.04370525230933239,0
overlay0.70+aggressive0.20+balanced0.10,0.020935756453915783,0.004773557375183218,0.01752247081258021,0.044614477050731904,0
overlay0.70+guarded0.05+balanced0.25,0.020934820725772692,0.0057300051173356376,0.017842902650351544,0.04374403477759162,0
overlay0.70+aggressive0.15+target30.15,0.02092836409347734,0.006617639933107378,0.018094521714457017,0.042960492514252546,0
overlay0.70+aggressive0.10+target30.20,0.020906067215224863,0.00717350138775167,0.01875267379705181,0.0422157327191727,0
overlay0.70+aggressive0.15+balanced0.15,0.02090600731675632,0.0049011696659585925,0.017629281425170673,0.04432432962635183,0
overlay0.70+aggressive0.05+target30.25,0.020883770336972377,0.007729362842395948,0.019410825879646605,0.041470972924092825,0
overlay0.70+aggressive0.10+balanced0.20,0.02087625817959685,0.005028781956733963,0.017736092037761123,0.044034182201971694,0
overlay_0.70+target3_0.30,0.0208614734587199,0.00828522429704022,0.0200689779622414,0.04072621312901298,0
overlay0.70+balanced0.05+target30.25,0.020854021199812906,0.007885352752028174,0.019303257039597718,0.041180825499712734,0
overlay_0.60+guarded_v2_0.40,0.02085385669486802,0.005097637481462011,0.015046970943509264,0.04507103132653856,0
overlay0.70+balanced0.10+target30.20,0.020846568940905915,0.007485481207016087,0.018537536116954023,0.04163543787041252,0
overlay0.70+aggressive0.05+balanced0.25,0.020846509042437386,0.005156394247509333,0.017842902650351544,0.04374403477759162,0
overlay0.70+balanced0.15+target30.15,0.020839116681998927,0.007085609662004028,0.017771815194310356,0.04209005024111226,0
overlay0.70+balanced0.20+target30.10,0.020831664423091936,0.006618392256769499,0.01700609427166666,0.042544662611812,0
overlay_0.70+balanced_0.30,0.02081675990527792,0.0052840065382847076,0.017949713262942008,0.043453887353211526,0
overlay_0.50+scoreprop30_0.50,0.020716643842595216,0.002437291886865506,0.016899272014703023,0.04080923932280009,0
overlay_0.60+guarded_0.40,0.020605765810581312,0.004967885240291313,0.015109016560232585,0.04502825424388893,0
overlay_0.60+scoreprop50_0.40,0.020397635628721694,0.0041452141138397375,0.020819484022473328,0.04119001778249082,0
overlay_0.50+scoreprop40_0.50,0.020170308513958055,0.0032155299832678508,0.018105702210631958,0.0403999876946456,0
overlay_0.50+guarded_v2_0.50,0.019996520398274358,0.005147905212871458,0.01419575581439357,0.04491520794159776,0
overlay_0.60+aggressive_0.40,0.019899272343898853,0.0029287224935969514,0.015109016560232585,0.04502825424388893,0
overlay_0.60+target3_0.40,0.01972089731787898,0.00903876832731549,0.020120690748034714,0.0390701758832501,0
overlay_0.50+guarded_0.50,0.01968640679291596,0.0049857149114080485,0.01359088270788008,0.044861736588285794,0
overlay_0.60+balanced_0.40,0.019661279246623024,0.003949620819799925,0.015963501460956153,0.04270707484884817,0
overlay_0.50+scoreprop50_0.50,0.019422060909844337,0.003957376003343574,0.020047267860866774,0.04006366258258823,0
overlay_0.50+aggressive_0.50,0.018803289959562885,0.0013391121935614411,0.01359088270788008,0.044861736588285794,0
overlay_0.50+target3_0.50,0.01858032117703807,0.007055838290650457,0.019868744423141516,0.037414138637487215,0
overlay_0.50+balanced_0.50,0.018505798587968133,0.002615235101315151,0.013977289658970271,0.0419602623444848,0
scoreprop30,0.017837981023630697,-0.0016798332309105046,0.015978367223543302,0.03885524678888441,1
scoreprop40,0.01638336282726917,0.0006624353476701317,0.011003373696339018,0.03376451525749674,0
guarded_v2,0.015709838915305682,0.001754904355423692,0.01100243907373745,0.04413609101689163,0
guarded,0.015089611704589131,0.0019100183972319135,0.009287163693739164,0.04402914831026988,0
scoreprop50,0.014654804098594832,0.0030181854508627565,0.012988632730551153,0.03443926357144625,0
aggressive,0.013323378037883003,-0.006608939306616001,0.00817798626788041,0.04402914831026988,1
target3,0.012877440472833453,-0.009796672087598754,0.013751039213132005,0.029133952408672642,1
balanced,0.012728395294693688,-0.0040566934911086105,0.008194661459636099,0.038226199822667783,1
