kind,key,lam_current,mean,min,max,neg,vals
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.8,0.06476143607447506,0.034022940704012336,0.12834367551555448,0,"0.03402,0.06170,0.12834,0.03403,0.04281,0.07669,0.06517,0.05695,0.06863,0.06455,0.06319,0.08105"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.8,0.06466031918674967,0.03367128303442994,0.12834367551555448,0,"0.03402,0.06170,0.12834,0.03367,0.04195,0.07669,0.06517,0.05695,0.06863,0.06455,0.06319,0.08105"
pair,stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.9,0.06464588022746261,0.033110408561960424,0.13272878576800093,0,"0.03311,0.06108,0.13273,0.03365,0.04344,0.07715,0.06317,0.05483,0.06879,0.06543,0.06260,0.07978"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.75,0.06464196836139578,0.03400452630078013,0.12615112038933127,0,"0.03431,0.06128,0.12615,0.03400,0.04218,0.07761,0.06517,0.05696,0.06895,0.06363,0.06415,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.35000000000000003,0.06462171463794718,0.03306620867374353,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03307,0.03695,0.07761,0.06517,0.05696,0.06895,0.05569,0.06415,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity,0.9,0.06458890925290697,0.033097395269179625,0.1299819827730531,0,"0.03310,0.06004,0.12998,0.03413,0.04370,0.07715,0.06517,0.05441,0.06759,0.06657,0.06203,0.08118"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_alpha,0.9500000000000001,0.06458066990052132,0.03294494977190564,0.13108934743907258,0,"0.03294,0.06201,0.13109,0.03412,0.04445,0.07502,0.06417,0.05569,0.06669,0.06616,0.06309,0.07952"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06455475098014218,0.033887236597400554,0.12395856526310806,0,"0.03431,0.06419,0.12396,0.03389,0.04153,0.07761,0.06517,0.05696,0.06895,0.06264,0.06415,0.08130"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.75,0.06451217290053064,0.03395230853970256,0.12615112038933127,0,"0.03395,0.06128,0.12615,0.03400,0.04218,0.07761,0.06517,0.05696,0.06895,0.06363,0.06295,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.30000000000000004,0.06447466979433193,0.03294891897036396,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03295,0.03629,0.07761,0.06517,0.05696,0.06895,0.05470,0.06415,0.08130"
pair,stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,0.9,0.0644208114416405,0.03286077982418817,0.13272878576800093,0,"0.03286,0.06090,0.13273,0.03365,0.04344,0.07595,0.06317,0.05483,0.06820,0.06543,0.06260,0.07929"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06436338322354482,0.03251287816231492,0.13053623064177775,0,"0.03251,0.05952,0.13054,0.03390,0.04282,0.07692,0.06517,0.05376,0.06871,0.06556,0.06183,0.08112"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.25,0.06432762495071671,0.032831629266984394,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03283,0.03564,0.07761,0.06517,0.05696,0.06895,0.05370,0.06415,0.08130"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.75,0.06432256367353507,0.03393418097181236,0.12615112038933127,0,"0.03395,0.06108,0.12615,0.03393,0.04214,0.07646,0.06517,0.05694,0.06855,0.06354,0.06295,0.08099"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.75,0.06431847069185752,0.03388506519168177,0.12615112038933127,0,"0.03395,0.06108,0.12615,0.03389,0.04214,0.07646,0.06517,0.05694,0.06855,0.06354,0.06295,0.08099"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.7000000000000001,0.06426370251268589,0.033887236597400554,0.12395856526310806,0,"0.03431,0.06070,0.12396,0.03389,0.04153,0.07761,0.06517,0.05696,0.06895,0.06264,0.06415,0.08130"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.65,0.06422499320934169,0.03376994689402098,0.12176601013688479,0,"0.03431,0.06419,0.12177,0.03377,0.04087,0.07761,0.06517,0.05696,0.06895,0.06164,0.06415,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.75,0.06419207458220076,0.03344136008861793,0.12615112038933127,0,"0.03395,0.06108,0.12615,0.03344,0.04107,0.07646,0.06517,0.05694,0.06855,0.06354,0.06295,0.08099"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.2,0.06418058010710148,0.03271433956360481,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03271,0.03498,0.07761,0.06517,0.05696,0.06895,0.05271,0.06415,0.08130"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06410794795964771,0.033881676375392786,0.12395856526310806,0,"0.03388,0.06070,0.12396,0.03389,0.04153,0.07761,0.06517,0.05696,0.06895,0.06264,0.06271,0.08130"
pair,stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06404542314820065,0.03251287816231492,0.13053623064177775,0,"0.03251,0.05952,0.13054,0.03390,0.04282,0.07692,0.06517,0.05376,0.06871,0.06385,0.06183,0.07902"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,0.8500000000000001,0.06404542314820065,0.03251287816231492,0.13053623064177775,0,"0.03251,0.05952,0.13054,0.03390,0.04282,0.07692,0.06517,0.05376,0.06871,0.06385,0.06183,0.07902"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.15000000000000002,0.06403353526348624,0.03259704986022524,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03260,0.03433,0.07761,0.06517,0.05696,0.06895,0.05172,0.06415,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route,0.8500000000000001,0.06402013161406547,0.03251287816231492,0.13053623064177775,0,"0.03251,0.05952,0.13054,0.03318,0.04243,0.07692,0.06217,0.05376,0.06871,0.06556,0.06183,0.08112"
pair,stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.9,0.06392731592755208,0.03275738606814772,0.1299819827730531,0,"0.03276,0.05998,0.12998,0.03365,0.04344,0.07595,0.06317,0.05441,0.06703,0.06543,0.06203,0.07929"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.6000000000000001,0.06389523543854118,0.03365265719064141,0.1195734550106616,0,"0.03431,0.06419,0.11957,0.03365,0.04022,0.07761,0.06517,0.05696,0.06895,0.06065,0.06415,0.08130"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.1,0.06388649041987099,0.032479760156845665,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03248,0.03367,0.07761,0.06517,0.05696,0.06895,0.05073,0.06415,0.08130"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.65,0.063885436663976,0.03376994689402098,0.12176601013688479,0,"0.03431,0.06012,0.12177,0.03377,0.04087,0.07761,0.06517,0.05696,0.06895,0.06164,0.06415,0.08130"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06388041688725303,0.033802822202639235,0.12395856526310806,0,"0.03388,0.06046,0.12396,0.03380,0.04148,0.07623,0.06517,0.05694,0.06847,0.06253,0.06271,0.08093"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06387550530923998,0.03374388326648252,0.12395856526310806,0,"0.03388,0.06046,0.12396,0.03374,0.04148,0.07623,0.06517,0.05694,0.06847,0.06253,0.06271,0.08093"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime,0.9,0.06376481966731315,0.03195764348993067,0.12864772642477518,0,"0.03196,0.06054,0.12865,0.03413,0.04370,0.07244,0.06517,0.05483,0.06561,0.06543,0.06260,0.08011"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.05,0.06373944557625576,0.03236247045346609,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03236,0.03302,0.07761,0.06517,0.05696,0.06895,0.04973,0.06415,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06372382997765189,0.033211437142805916,0.12395856526310806,0,"0.03388,0.06046,0.12396,0.03321,0.04019,0.07623,0.06517,0.05694,0.06847,0.06253,0.06271,0.08093"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.65,0.0637037230187648,0.03376994689402098,0.12176601013688479,0,"0.03381,0.06012,0.12177,0.03377,0.04087,0.07761,0.06517,0.05696,0.06895,0.06164,0.06247,0.08130"
pair,stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.0637021715387213,0.03251287816231492,0.13053623064177775,0,"0.03251,0.05952,0.13054,0.03318,0.04243,0.07692,0.06217,0.05376,0.06871,0.06385,0.06183,0.07902"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.8,0.0636400784297447,0.03191534776266941,0.12834367551555448,0,"0.03192,0.05796,0.12834,0.03367,0.04195,0.07669,0.06517,0.05269,0.06863,0.06455,0.06105,0.08105"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity,0.8500000000000001,0.06361671507688786,0.032493358223143726,0.1264160261493559,0,"0.03249,0.05797,0.12642,0.03390,0.04282,0.07692,0.06517,0.05314,0.06692,0.06556,0.06097,0.08112"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.0,0.06359240073264052,0.03224518075008652,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03225,0.03236,0.07761,0.06517,0.05696,0.06895,0.04874,0.06415,0.08130"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.55,0.06356547766774069,0.03353536748726183,0.1173808998844384,0,"0.03431,0.06419,0.11738,0.03354,0.03957,0.07761,0.06517,0.05696,0.06895,0.05966,0.06415,0.08130"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.6000000000000001,0.0635071708152661,0.03365265719064141,0.1195734550106616,0,"0.03431,0.05954,0.11957,0.03365,0.04022,0.07761,0.06517,0.05696,0.06895,0.06065,0.06415,0.08130"
pair,stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality,0.9,0.06346817428294708,0.031439256046427964,0.12933683299152327,0,"0.03144,0.06419,0.12934,0.03436,0.04415,0.07280,0.06517,0.05020,0.06799,0.06510,0.05852,0.07835"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.65,0.06343827010097099,0.03367146343346611,0.12176601013688479,0,"0.03381,0.05983,0.12177,0.03367,0.04082,0.07600,0.06517,0.05694,0.06839,0.06152,0.06247,0.08087"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.65,0.06343253992662244,0.03360270134128327,0.12176601013688479,0,"0.03381,0.05983,0.12177,0.03360,0.04082,0.07600,0.06517,0.05694,0.06839,0.06152,0.06247,0.08087"
pair,stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06336456835998815,0.032138435055656535,0.13053623064177775,0,"0.03214,0.05925,0.13054,0.03318,0.04243,0.07512,0.06217,0.05376,0.06783,0.06385,0.06183,0.07828"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.6000000000000001,0.06329949807788188,0.03365265719064141,0.1195734550106616,0,"0.03374,0.05954,0.11957,0.03365,0.04022,0.07761,0.06517,0.05696,0.06895,0.06065,0.06223,0.08130"
pair,stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,0.9,0.06329078637441636,0.031584430182559825,0.12506479885769775,0,"0.03158,0.05998,0.12506,0.03365,0.04344,0.07595,0.06317,0.05441,0.06703,0.06543,0.06203,0.07774"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.65,0.06325558537310298,0.0329815141969939,0.12176601013688479,0,"0.03381,0.05983,0.12177,0.03298,0.03932,0.07600,0.06517,0.05694,0.06839,0.06152,0.06247,0.08087"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.5,0.06323571989694018,0.033418077783882255,0.11518834475821513,0,"0.03431,0.06419,0.11519,0.03342,0.03891,0.07761,0.06517,0.05696,0.06895,0.05867,0.06415,0.08130"
pair,stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.8,0.06321613166261913,0.03191534776266941,0.12834367551555448,0,"0.03192,0.05796,0.12834,0.03367,0.04195,0.07669,0.06517,0.05269,0.06863,0.06226,0.06105,0.07825"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,0.8,0.06321613166261913,0.03191534776266941,0.12834367551555448,0,"0.03192,0.05796,0.12834,0.03367,0.04195,0.07669,0.06517,0.05269,0.06863,0.06226,0.06105,0.07825"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route,0.8,0.06318240961710556,0.03191534776266941,0.12834367551555448,0,"0.03192,0.05796,0.12834,0.03271,0.04142,0.07669,0.06117,0.05269,0.06863,0.06455,0.06105,0.08105"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.55,0.06312890496655622,0.03353536748726183,0.1173808998844384,0,"0.03431,0.05896,0.11738,0.03354,0.03957,0.07761,0.06517,0.05696,0.06895,0.05966,0.06415,0.08130"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.6000000000000001,0.06299612331468898,0.03354010466429298,0.1195734550106616,0,"0.03374,0.05921,0.11957,0.03354,0.04015,0.07578,0.06517,0.05693,0.06831,0.06051,0.06223,0.08080"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.6000000000000001,0.0629895745440049,0.033461519416084023,0.1195734550106616,0,"0.03374,0.05921,0.11957,0.03346,0.04015,0.07578,0.06517,0.05693,0.06831,0.06051,0.06223,0.08080"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.75,0.06291677363594457,0.0313178173630239,0.12615112038933127,0,"0.03132,0.05640,0.12615,0.03344,0.04107,0.07646,0.06517,0.05162,0.06855,0.06354,0.06028,0.08099"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.45,0.06290596212613968,0.033300788080502686,0.11299578963199192,0,"0.03431,0.06419,0.11300,0.03330,0.03826,0.07761,0.06517,0.05696,0.06895,0.05767,0.06415,0.08130"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.55,0.06289527313699897,0.03353536748726183,0.1173808998844384,0,"0.03367,0.05896,0.11738,0.03354,0.03957,0.07761,0.06517,0.05696,0.06895,0.05966,0.06199,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.6000000000000001,0.0627873407685541,0.032751591251181884,0.1195734550106616,0,"0.03374,0.05921,0.11957,0.03275,0.03844,0.07578,0.06517,0.05693,0.06831,0.06051,0.06223,0.08080"
pair,stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.8,0.06275846284997999,0.03191534776266941,0.12834367551555448,0,"0.03192,0.05796,0.12834,0.03271,0.04142,0.07669,0.06117,0.05269,0.06863,0.06226,0.06105,0.07825"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.5,0.06275063911784633,0.033418077783882255,0.11518834475821513,0,"0.03431,0.05837,0.11519,0.03342,0.03891,0.07761,0.06517,0.05696,0.06895,0.05867,0.06415,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity,0.8,0.06264452090086876,0.03188932117710781,0.12285006952565874,0,"0.03189,0.05589,0.12285,0.03367,0.04195,0.07669,0.06517,0.05187,0.06624,0.06455,0.05991,0.08105"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_alpha,0.9,0.0626280421960974,0.031584430182559825,0.12506479885769775,0,"0.03158,0.05983,0.12506,0.03365,0.04344,0.07244,0.06317,0.05441,0.06444,0.06372,0.06203,0.07774"
pair,stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.0626243250888555,0.031983344421595866,0.1264160261493559,0,"0.03198,0.05788,0.12642,0.03318,0.04243,0.07512,0.06217,0.05314,0.06608,0.06385,0.06097,0.07828"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.4,0.06257620435533919,0.03318349837712311,0.11080323450576873,0,"0.03431,0.06419,0.11080,0.03318,0.03760,0.07761,0.06517,0.05696,0.06895,0.05668,0.06415,0.08130"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.55,0.06255397652840695,0.03340874589511986,0.1173808998844384,0,"0.03367,0.05859,0.11738,0.03341,0.03949,0.07555,0.06517,0.05693,0.06823,0.05950,0.06199,0.08074"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.55,0.06254660916138736,0.033320337490884776,0.1173808998844384,0,"0.03367,0.05859,0.11738,0.03332,0.03949,0.07555,0.06517,0.05693,0.06823,0.05950,0.06199,0.08074"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.5,0.062491048196116054,0.033418077783882255,0.11518834475821513,0,"0.03360,0.05837,0.11519,0.03342,0.03891,0.07761,0.06517,0.05696,0.06895,0.05867,0.06174,0.08130"
pair,stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.75,0.06238684017703761,0.0313178173630239,0.12615112038933127,0,"0.03132,0.05640,0.12615,0.03344,0.04107,0.07646,0.06517,0.05162,0.06855,0.06068,0.06028,0.07749"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,0.75,0.06238684017703761,0.0313178173630239,0.12615112038933127,0,"0.03132,0.05640,0.12615,0.03344,0.04107,0.07646,0.06517,0.05162,0.06855,0.06068,0.06028,0.07749"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime,0.8500000000000001,0.06238058069849713,0.030783730554270288,0.12441464162693908,0,"0.03078,0.05872,0.12441,0.03390,0.04282,0.06986,0.06517,0.05376,0.06394,0.06385,0.06183,0.07951"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.45,0.062372373269136444,0.033300788080502686,0.11299578963199192,0,"0.03431,0.05779,0.11300,0.03330,0.03826,0.07761,0.06517,0.05696,0.06895,0.05767,0.06415,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route,0.75,0.062344687620145646,0.0313178173630239,0.12615112038933127,0,"0.03132,0.05640,0.12615,0.03224,0.04041,0.07646,0.06017,0.05162,0.06855,0.06354,0.06028,0.08099"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.55,0.06231909616400524,0.03252166830536987,0.1173808998844384,0,"0.03367,0.05859,0.11738,0.03252,0.03756,0.07555,0.06517,0.05693,0.06823,0.05950,0.06199,0.08074"
pair,stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,0.8,0.062308325278335776,0.0314160902871249,0.12834367551555448,0,"0.03142,0.05761,0.12834,0.03271,0.04142,0.07429,0.06117,0.05269,0.06746,0.06226,0.06105,0.07728"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.35000000000000003,0.06224644658453867,0.03306620867374353,0.1086106793795455,0,"0.03431,0.06419,0.10861,0.03307,0.03695,0.07761,0.06517,0.05696,0.06895,0.05569,0.06415,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06219346884214444,0.030720286963378394,0.12395856526310806,0,"0.03072,0.05484,0.12396,0.03321,0.04019,0.07623,0.06517,0.05056,0.06847,0.06253,0.05950,0.08093"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.5,0.062111829742124924,0.03327738712594673,0.11518834475821513,0,"0.03360,0.05796,0.11519,0.03328,0.03883,0.07532,0.06517,0.05693,0.06815,0.05849,0.06174,0.08068"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.5,0.06210364377876982,0.03317915556568553,0.11518834475821513,0,"0.03360,0.05796,0.11519,0.03318,0.03883,0.07532,0.06517,0.05693,0.06815,0.05849,0.06174,0.08068"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.45,0.062086823255233146,0.033300788080502686,0.11299578963199192,0,"0.03353,0.05779,0.11300,0.03330,0.03826,0.07761,0.06517,0.05696,0.06895,0.05767,0.06150,0.08130"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.4,0.06199410742042657,0.03318349837712311,0.11080323450576873,0,"0.03431,0.05721,0.11080,0.03318,0.03760,0.07761,0.06517,0.05696,0.06895,0.05668,0.06415,0.08130"
pair,stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality,0.8500000000000001,0.06193561262194802,0.030006149389016225,0.12544830147706115,0,"0.03001,0.06419,0.12545,0.03424,0.04349,0.07040,0.06517,0.04682,0.06751,0.06336,0.05570,0.07688"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.30000000000000004,0.061916688813738165,0.03294891897036396,0.10641812425332225,0,"0.03431,0.06419,0.10642,0.03295,0.03629,0.07761,0.06517,0.05696,0.06895,0.05470,0.06415,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.5,0.061850851559456334,0.03229174535955785,0.11518834475821513,0,"0.03360,0.05796,0.11519,0.03229,0.03668,0.07532,0.06517,0.05693,0.06815,0.05849,0.06174,0.08068"
pair,stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.75,0.061814754161238696,0.0313178173630239,0.12615112038933127,0,"0.03132,0.05640,0.12615,0.03224,0.04041,0.07646,0.06017,0.05162,0.06855,0.06068,0.06028,0.07749"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.4,0.061682598314350225,0.03318349837712311,0.11080323450576873,0,"0.03346,0.05721,0.11080,0.03318,0.03760,0.07761,0.06517,0.05696,0.06895,0.05668,0.06126,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity,0.75,0.06167232672484963,0.03128528413107191,0.11928411290196159,0,"0.03129,0.05382,0.11928,0.03344,0.04107,0.07646,0.06517,0.05059,0.06556,0.06354,0.05885,0.08099"
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.45,0.06166968295584291,0.0331460283567736,0.11299578963199192,0,"0.03353,0.05734,0.11300,0.03315,0.03817,0.07509,0.06517,0.05692,0.06808,0.05748,0.06150,0.08062"
pair,stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06166953075915193,0.030223910593214023,0.11904025027632292,0,"0.03022,0.05788,0.11904,0.03318,0.04243,0.07512,0.06217,0.05314,0.06608,0.06385,0.06097,0.07596"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.45,0.06166067839615228,0.03303797364048629,0.11299578963199192,0,"0.03353,0.05734,0.11300,0.03304,0.03817,0.07509,0.06517,0.05692,0.06808,0.05748,0.06150,0.08062"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.35000000000000003,0.06161584157171668,0.03306620867374353,0.1086106793795455,0,"0.03431,0.05663,0.10861,0.03307,0.03695,0.07761,0.06517,0.05696,0.06895,0.05569,0.06415,0.08130"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.25,0.06158693104293767,0.032831629266984394,0.10422556912709904,0,"0.03431,0.06419,0.10423,0.03283,0.03564,0.07761,0.06517,0.05696,0.06895,0.05370,0.06415,0.08130"
pair,stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate,0.7000000000000001,0.06155754869145611,0.030720286963378394,0.12395856526310806,0,"0.03072,0.05484,0.12396,0.03321,0.04019,0.07623,0.06517,0.05056,0.06847,0.05910,0.05950,0.07673"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,0.7000000000000001,0.06155754869145611,0.030720286963378394,0.12395856526310806,0,"0.03072,0.05484,0.12396,0.03321,0.04019,0.07623,0.06517,0.05056,0.06847,0.05910,0.05950,0.07673"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route,0.7000000000000001,0.06150696562318573,0.030720286963378394,0.12395856526310806,0,"0.03072,0.05484,0.12396,0.03177,0.03940,0.07623,0.05917,0.05056,0.06847,0.06253,0.05950,0.08093"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.65,0.0614701640483443,0.03012275656373288,0.12176601013688479,0,"0.03012,0.05328,0.12177,0.03298,0.03932,0.07600,0.06517,0.04949,0.06839,0.06152,0.05873,0.08087"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.45,0.06138260695490746,0.03206182241374585,0.11299578963199192,0,"0.03353,0.05734,0.11300,0.03206,0.03581,0.07509,0.06517,0.05692,0.06808,0.05748,0.06150,0.08062"
pair,stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.8,0.061321334250158926,0.03120930277504401,0.12285006952565874,0,"0.03121,0.05577,0.12285,0.03271,0.04142,0.07429,0.06117,0.05187,0.06512,0.06226,0.05991,0.07728"
pair,stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate,0.35000000000000003,0.0612783733734673,0.03306620867374353,0.1086106793795455,0,"0.03339,0.05663,0.10861,0.03307,0.03695,0.07761,0.06517,0.05696,0.06895,0.05569,0.06102,0.08130"
pair,stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,0.2,0.06125717327213718,0.03271433956360481,0.10203301400087583,0,"0.03431,0.06419,0.10203,0.03271,0.03498,0.07761,0.06517,0.05696,0.06895,0.05271,0.06415,0.08130"
pair,stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,0.75,0.061252082196683426,0.03069374551859326,0.12615112038933127,0,"0.03069,0.05596,0.12615,0.03224,0.04041,0.07346,0.06017,0.05162,0.06708,0.06068,0.06028,0.07627"
