n,topk,power,mix_agg,mean,min,max,neg,keys,vals
2,100,2.0,0.25,0.06368998668459365,0.03226713312540244,0.1371138960204473,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03227,0.06104,0.13711,0.03445,0.04367,0.06756,0.03503,0.06408,0.07495,0.06651,0.06822,0.07938"
3,50,1.6,0.75,0.06363553717202743,0.03291818740776864,0.13545144448668334,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03292,0.06170,0.13545,0.03323,0.04304,0.07221,0.05795,0.05825,0.06914,0.05546,0.06468,0.07958"
4,40,2.0,0.75,0.06361770852280844,0.033626023949301774,0.125825925482988,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03363,0.06314,0.12583,0.03369,0.03603,0.07426,0.06182,0.05933,0.07095,0.05857,0.06551,0.08066"
2,40,1.3,0.75,0.0636014554878715,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03228,0.06054,0.13412,0.03400,0.04520,0.07064,0.05929,0.05725,0.06763,0.05967,0.06396,0.07864"
5,35,2.0,0.5,0.06358285981372472,0.032946578537352104,0.12743933035612903,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03295,0.05726,0.12744,0.03410,0.03660,0.07091,0.06108,0.06171,0.07295,0.06112,0.06686,0.08002"
4,40,2.0,0.5,0.06352874214358191,0.032946578537352104,0.12502368532123703,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03295,0.06209,0.12502,0.03401,0.03726,0.07091,0.05779,0.06171,0.07295,0.06078,0.06686,0.08002"
2,35,1.6,0.5,0.06348273277834779,0.03153090545428583,0.13378899295291932,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03153,0.05921,0.13379,0.03412,0.04456,0.06681,0.05823,0.05954,0.06933,0.06160,0.06522,0.07786"
3,30,1.6,0.25,0.06347946999089583,0.030143623500803025,0.13212654141915528,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03014,0.05671,0.13213,0.03451,0.04156,0.06142,0.05989,0.06082,0.06953,0.07315,0.06575,0.07615"
5,35,2.0,0.75,0.06347504179852254,0.033626023949301774,0.12428864328158684,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03363,0.06009,0.12429,0.03372,0.03636,0.07426,0.06371,0.05933,0.07095,0.05920,0.06551,0.08066"
4,40,2.0,0.25,0.06343977576435542,0.03226713312540244,0.12422144515948608,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03227,0.06104,0.12422,0.03432,0.03848,0.06756,0.05376,0.06408,0.07495,0.06299,0.06822,0.07938"
3,80,2.0,0.5,0.06343898092353664,0.032946578537352104,0.13711389602044732,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03295,0.06209,0.13711,0.03322,0.04212,0.07091,0.04508,0.06171,0.07295,0.05624,0.06686,0.08002"
3,100,2.0,0.5,0.06343898092353664,0.032946578537352104,0.13711389602044732,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03295,0.06209,0.13711,0.03322,0.04212,0.07091,0.04508,0.06171,0.07295,0.05624,0.06686,0.08002"
4,30,1.6,0.25,0.06343496941383324,0.030143623500803025,0.13605565203160858,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03014,0.05671,0.13606,0.03510,0.04027,0.06142,0.05989,0.06082,0.06953,0.06939,0.06575,0.07615"
2,50,1.3,0.75,0.06340737152785174,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03228,0.06054,0.13412,0.03400,0.04520,0.07064,0.05697,0.05725,0.06763,0.05967,0.06396,0.07864"
3,40,1.3,0.75,0.06335257766107173,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03228,0.06054,0.13412,0.03370,0.04418,0.07064,0.05929,0.05725,0.06763,0.05800,0.06396,0.07864"
3,60,1.6,0.75,0.06334398126181946,0.03291818740776864,0.13545144448668334,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03292,0.06170,0.13545,0.03321,0.04176,0.07221,0.05632,0.05825,0.06914,0.05490,0.06468,0.07958"
4,30,1.3,0.75,0.0633435534057731,0.032278323313614896,0.13027922837029324,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03228,0.06054,0.13028,0.03385,0.03759,0.07064,0.06363,0.05725,0.06763,0.06383,0.06396,0.07864"
4,35,1.6,0.75,0.06332842492205797,0.03291818740776864,0.12802125046234755,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03292,0.06170,0.12802,0.03393,0.03644,0.07221,0.06229,0.05825,0.06914,0.06077,0.06468,0.07958"
2,60,1.3,0.75,0.06328311168231898,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03228,0.06054,0.13412,0.03400,0.04520,0.07064,0.05547,0.05725,0.06763,0.05967,0.06396,0.07864"
5,30,1.6,0.5,0.06322075675276237,0.03153090545428583,0.13191127878328004,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03153,0.05860,0.13191,0.03466,0.03752,0.06681,0.06237,0.05954,0.06933,0.06328,0.06522,0.07786"
2,40,1.6,0.5,0.06322074092687362,0.03153090545428583,0.13378899295291932,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03153,0.05921,0.13379,0.03412,0.04463,0.06681,0.05502,0.05954,0.06933,0.06160,0.06522,0.07786"
3,60,2.0,0.25,0.06319242341024109,0.03226713312540244,0.1371138960204473,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03227,0.06104,0.13711,0.03311,0.04280,0.06756,0.04163,0.06408,0.07495,0.05615,0.06822,0.07938"
3,80,1.6,0.75,0.06315246517604241,0.03291818740776864,0.13545144448668334,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03292,0.06170,0.13545,0.03321,0.04153,0.07221,0.05424,0.05825,0.06914,0.05490,0.06468,0.07958"
3,100,1.6,0.75,0.06315246517604241,0.03291818740776864,0.13545144448668334,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03292,0.06170,0.13545,0.03321,0.04153,0.07221,0.05424,0.05825,0.06914,0.05490,0.06468,0.07958"
2,80,1.3,0.75,0.06312427416069907,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03228,0.06054,0.13412,0.03400,0.04520,0.07064,0.05357,0.05725,0.06763,0.05967,0.06396,0.07864"
2,100,1.3,0.75,0.06312427416069907,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03228,0.06054,0.13412,0.03400,0.04520,0.07064,0.05357,0.05725,0.06763,0.05967,0.06396,0.07864"
2,30,1.0,0.75,0.06309617008853403,0.03151939172406617,0.13271876900064777,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03152,0.05930,0.13272,0.03390,0.04752,0.06907,0.06225,0.05607,0.06597,0.05818,0.06311,0.07755"
3,40,1.6,0.5,0.06302898716440533,0.03153090545428583,0.13378899295291932,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03153,0.05921,0.13379,0.03365,0.04386,0.06681,0.05502,0.05954,0.06933,0.06053,0.06522,0.07786"
4,50,2.0,0.75,0.06301896843733024,0.03319884643063957,0.12118734197491385,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03363,0.06314,0.12119,0.03320,0.04024,0.07426,0.05920,0.05933,0.07095,0.05493,0.06551,0.08066"
8,30,2.0,0.25,0.06292966479748525,0.032698024149281114,0.1241726655601327,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,"0.03270,0.05589,0.12417,0.03547,0.03468,0.06656,0.06415,0.06453,0.07481,0.05765,0.06638,0.07816"
5,30,1.3,0.75,0.06292283863914488,0.032278323313614896,0.1269356789777824,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03228,0.06079,0.12694,0.03437,0.03779,0.07064,0.06363,0.05725,0.06763,0.06114,0.06396,0.07864"
3,35,1.0,0.75,0.06284759874143087,0.03151939172406617,0.13271876900064777,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03152,0.05930,0.13272,0.03349,0.04546,0.06907,0.05979,0.05607,0.06597,0.06012,0.06311,0.07755"
2,50,1.6,0.5,0.06283616638386053,0.03153090545428583,0.13378899295291932,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03153,0.05921,0.13379,0.03412,0.04463,0.06681,0.05040,0.05954,0.06933,0.06160,0.06522,0.07786"
3,30,1.0,0.75,0.0627761741760312,0.03151939172406617,0.13271876900064777,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03152,0.05930,0.13272,0.03423,0.03685,0.06907,0.06225,0.05607,0.06597,0.06469,0.06311,0.07755"
8,30,2.0,0.5,0.06275931108109709,0.033057258809163444,0.12175562001053097,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,"0.03306,0.05805,0.12176,0.03482,0.03420,0.06986,0.06521,0.06200,0.07272,0.05728,0.06503,0.07910"
2,35,1.0,0.75,0.06275674080596483,0.03151939172406617,0.13271876900064777,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03152,0.05930,0.13272,0.03390,0.04590,0.06907,0.05979,0.05607,0.06597,0.05818,0.06311,0.07755"
4,60,2.0,0.75,0.062706997636815,0.03317184060645339,0.12118734197491385,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03363,0.06314,0.12119,0.03317,0.03879,0.07426,0.05741,0.05933,0.07095,0.05445,0.06551,0.08066"
3,50,1.3,0.75,0.06270354399252029,0.032278323313614896,0.1341166798038597,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03228,0.06054,0.13412,0.03314,0.04304,0.07064,0.05697,0.05725,0.06763,0.05424,0.06396,0.07864"
2,30,1.6,0.25,0.06266445202245119,0.030143623500803025,0.13212654141915528,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03014,0.05671,0.13213,0.03416,0.04303,0.06142,0.05989,0.06082,0.06953,0.06226,0.06575,0.07615"
3,35,1.6,0.25,0.06263176989679159,0.030143623500803025,0.13212654141915528,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03014,0.05671,0.13213,0.03379,0.04375,0.06142,0.05417,0.06082,0.06953,0.06722,0.06575,0.07615"
3,80,2.0,0.25,0.0626285467147634,0.03226713312540244,0.1371138960204473,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03227,0.06104,0.13711,0.03311,0.04264,0.06756,0.03503,0.06408,0.07495,0.05615,0.06822,0.07938"
3,100,2.0,0.25,0.0626285467147634,0.03226713312540244,0.1371138960204473,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.03227,0.06104,0.13711,0.03311,0.04264,0.06756,0.03503,0.06408,0.07495,0.05615,0.06822,0.07938"
2,60,1.6,0.5,0.06258121642592958,0.03153090545428583,0.13378899295291932,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03153,0.05921,0.13379,0.03412,0.04463,0.06681,0.04735,0.05954,0.06933,0.06160,0.06522,0.07786"
5,30,1.6,0.25,0.0625688044414252,0.030143623500803025,0.13477326301623285,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03014,0.05547,0.13477,0.03482,0.03725,0.06142,0.05989,0.06082,0.06953,0.06482,0.06575,0.07615"
5,40,2.0,0.75,0.06256689609404785,0.033264162161675784,0.12038260263514086,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.03363,0.05828,0.12038,0.03326,0.03605,0.07426,0.06182,0.05933,0.07095,0.05667,0.06551,0.08066"
2,40,1.0,0.75,0.06256587669448405,0.03151939172406617,0.13271876900064777,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.03152,0.05930,0.13272,0.03390,0.04535,0.06907,0.05806,0.05607,0.06597,0.05818,0.06311,0.07755"
8,30,2.0,0.75,0.06255552988213033,0.03341649346904578,0.1193385744609293,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,"0.03342,0.05982,0.11934,0.03417,0.03372,0.07316,0.06627,0.05947,0.07064,0.05692,0.06369,0.08005"
4,80,2.0,0.75,0.06250821508368225,0.03317184060645339,0.12118734197491385,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03363,0.06314,0.12119,0.03317,0.03868,0.07426,0.05513,0.05933,0.07095,0.05445,0.06551,0.08066"
4,100,2.0,0.75,0.06250821508368225,0.03317184060645339,0.12118734197491385,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03363,0.06314,0.12119,0.03317,0.03868,0.07426,0.05513,0.05933,0.07095,0.05445,0.06551,0.08066"
4,35,1.6,0.5,0.0624236121527052,0.03153090545428583,0.12697030058699993,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.03153,0.05921,0.12697,0.03416,0.03761,0.06681,0.05823,0.05954,0.06933,0.06260,0.06522,0.07786"
