alpha_lstm,long_weight,risk_penalty,top_k,rank_power,confidence_power,mode,as_of,start,end,portfolio_return,benchmark_return,excess_return,max_weight,n
0.9,0.0,0.05,40,1.35,2.5,legacy,20260422,20260423,20260427,0.022068954299255195,-0.009208492509891975,0.031277446809147166,0.07906613614461548,40
0.9,0.0,0.05,40,1.35,3.0,legacy,20260422,20260423,20260427,0.023363023615736736,-0.009208492509891975,0.03257151612562871,0.08919687345949592,40
0.9,0.0,0.05,40,1.6,1.5,legacy,20260422,20260423,20260427,0.017986856023746084,-0.009208492509891975,0.02719534853363806,0.08013154090782695,40
0.9,0.0,0.05,40,1.6,2.0,legacy,20260422,20260423,20260427,0.020058437833996835,-0.009208492509891975,0.02926693034388881,0.08197174703939694,40
0.9,0.0,0.05,40,1.6,2.5,legacy,20260422,20260423,20260427,0.021774046940405342,-0.009208492509891975,0.030982539450297317,0.08354266328668267,40
0.9,0.0,0.05,40,1.6,3.0,legacy,20260422,20260423,20260427,0.0231793150386744,-0.009208492509891975,0.03238780754856638,0.08892721891779365,40
0.9,0.0,0.05,40,2.0,1.5,legacy,20260422,20260423,20260427,0.017088252573115262,-0.009208492509891975,0.026296745083007236,0.09299902139147846,40
0.9,0.0,0.05,40,2.0,2.0,legacy,20260422,20260423,20260427,0.01927202529526644,-0.009208492509891975,0.028480517805158416,0.09600438188236854,40
0.9,0.0,0.05,40,2.0,2.5,legacy,20260422,20260423,20260427,0.021130910398913356,-0.009208492509891975,0.03033940290880533,0.09635401625804588,40
0.9,0.0,0.05,40,2.0,3.0,legacy,20260422,20260423,20260427,0.022705032215551216,-0.009208492509891975,0.03191352472544319,0.09669964498623768,40
0.9,0.0,0.1,35,1.35,1.5,legacy,20260422,20260423,20260427,0.018002224445959468,-0.009208492509891975,0.027210716955851443,0.08153098159423847,35
0.9,0.0,0.1,35,1.35,2.0,legacy,20260422,20260423,20260427,0.019841337775678758,-0.009208492509891975,0.029049830285570732,0.0820354847370832,35
0.9,0.0,0.1,35,1.35,2.5,legacy,20260422,20260423,20260427,0.021348313392115112,-0.009208492509891975,0.030556805902007086,0.08562539356043826,35
0.9,0.0,0.1,35,1.35,3.0,legacy,20260422,20260423,20260427,0.02256901317751306,-0.009208492509891975,0.03177750568740503,0.09777318107628266,35
0.9,0.0,0.1,35,1.6,1.5,legacy,20260422,20260423,20260427,0.017403334611530347,-0.009208492509891975,0.02661182712142232,0.09105206109303081,35
0.9,0.0,0.1,35,1.6,2.0,legacy,20260422,20260423,20260427,0.019348698068185285,-0.009208492509891975,0.02855719057807726,0.09232015144652769,35
0.9,0.0,0.1,35,1.6,2.5,legacy,20260422,20260423,20260427,0.020986055216428764,-0.009208492509891975,0.03019454772632074,0.09101401628692185,35
0.9,0.0,0.1,35,1.6,3.0,legacy,20260422,20260423,20260427,0.0223559028178859,-0.009208492509891975,0.03156439532777787,0.09596915244930646,35
0.9,0.0,0.1,35,2.0,1.5,legacy,20260422,20260423,20260427,0.016338829201920743,-0.009208492509891975,0.025547321711812718,0.1,35
0.9,0.0,0.1,35,2.0,2.0,legacy,20260422,20260423,20260427,0.018465170657926782,-0.009208492509891975,0.027673663167818757,0.1,35
0.9,0.0,0.1,35,2.0,2.5,legacy,20260422,20260423,20260427,0.020272381364433316,-0.009208492509891975,0.02948087387432529,0.10000000000000002,35
0.9,0.0,0.1,35,2.0,3.0,legacy,20260422,20260423,20260427,0.021821160888077975,-0.009208492509891975,0.03102965339796995,0.1,35
0.9,0.0,0.1,40,1.35,1.5,legacy,20260422,20260423,20260427,0.018427947098408927,-0.009208492509891975,0.0276364396083009,0.06971691590493626,40
0.9,0.0,0.1,40,1.35,2.0,legacy,20260422,20260423,20260427,0.020166221560667778,-0.009208492509891975,0.029374714070559752,0.07150376734877237,40
0.9,0.0,0.1,40,1.35,2.5,legacy,20260422,20260423,20260427,0.021536599270932533,-0.009208492509891975,0.030745091780824508,0.08276015711885629,40
0.9,0.0,0.1,40,1.35,3.0,legacy,20260422,20260423,20260427,0.0225930537481022,-0.009208492509891975,0.031801546257994175,0.09374533640529877,40
0.9,0.0,0.1,40,1.6,1.5,legacy,20260422,20260423,20260427,0.01799875791949535,-0.009208492509891975,0.027207250429387323,0.07779291483255611,40
0.9,0.0,0.1,40,1.6,2.0,legacy,20260422,20260423,20260427,0.01981748835556388,-0.009208492509891975,0.029025980865455856,0.07803516307948932,40
0.9,0.0,0.1,40,1.6,2.5,legacy,20260422,20260423,20260427,0.021287613398763686,-0.009208492509891975,0.03049610590865566,0.08244969300321756,40
0.9,0.0,0.1,40,1.6,3.0,legacy,20260422,20260423,20260427,0.022457695867876888,-0.009208492509891975,0.03166618837776886,0.09391621081444375,40
0.9,0.0,0.1,40,2.0,1.5,legacy,20260422,20260423,20260427,0.017163181889850023,-0.009208492509891975,0.026371674399741998,0.09079408728202165,40
0.9,0.0,0.1,40,2.0,2.0,legacy,20260422,20260423,20260427,0.019106104651133743,-0.009208492509891975,0.028314597161025717,0.09198078420522891,40
0.9,0.0,0.1,40,2.0,2.5,legacy,20260422,20260423,20260427,0.020732461930755668,-0.009208492509891975,0.029940954440647642,0.09061653335356233,40
0.9,0.0,0.1,40,2.0,3.0,legacy,20260422,20260423,20260427,0.022083578477522126,-0.009208492509891975,0.0312920709874141,0.09227105771499514,40
0.9,0.0,0.2,35,1.35,1.5,legacy,20260422,20260423,20260427,0.017916319854883303,-0.009208492509891975,0.027124812364775278,0.07716958601608687,35
0.9,0.0,0.2,35,1.35,2.0,legacy,20260422,20260423,20260427,0.019650550876021862,-0.009208492509891975,0.028859043385913836,0.07864720297461852,35
0.9,0.0,0.2,35,1.35,2.5,legacy,20260422,20260423,20260427,0.02106074397856738,-0.009208492509891975,0.030269236488459354,0.09231677645075016,35
0.9,0.0,0.2,35,1.35,3.0,legacy,20260422,20260423,20260427,0.02243888400708918,-0.009208492509891975,0.03164737651698116,0.1,35
0.9,0.0,0.2,35,1.6,1.5,legacy,20260422,20260423,20260427,0.017331947964072402,-0.009208492509891975,0.026540440473964377,0.08674378408829503,35
0.9,0.0,0.2,35,1.6,2.0,legacy,20260422,20260423,20260427,0.01919893900463257,-0.009208492509891975,0.028407431514524545,0.08502950314439975,35
0.9,0.0,0.2,35,1.6,2.5,legacy,20260422,20260423,20260427,0.020768477924674383,-0.009208492509891975,0.029976970434566357,0.09076345032445078,35
0.9,0.0,0.2,35,1.6,3.0,legacy,20260422,20260423,20260427,0.022284272857536033,-0.009208492509891975,0.03149276536742801,0.09999999999999998,35
0.9,0.0,0.2,35,2.0,1.5,legacy,20260422,20260423,20260427,0.016194523599606776,-0.009208492509891975,0.02540301610949875,0.09999999999999998,35
0.9,0.0,0.2,35,2.0,2.0,legacy,20260422,20260423,20260427,0.01822956658328931,-0.009208492509891975,0.027438059093181283,0.10000000000000003,35
0.9,0.0,0.2,35,2.0,2.5,legacy,20260422,20260423,20260427,0.019997803235607205,-0.009208492509891975,0.02920629574549918,0.09813770594631065,35
0.9,0.0,0.2,35,2.0,3.0,legacy,20260422,20260423,20260427,0.02161002012143888,-0.009208492509891975,0.030818512631330855,0.1,35
0.9,0.0,0.2,40,1.35,1.5,legacy,20260422,20260423,20260427,0.018305532713749864,-0.009208492509891975,0.02751402522364184,0.06546754459919871,40
0.9,0.0,0.2,40,1.35,2.0,legacy,20260422,20260423,20260427,0.01991300207139891,-0.009208492509891975,0.029121494581290885,0.0759880067726693,40
0.9,0.0,0.2,40,1.35,2.5,legacy,20260422,20260423,20260427,0.021160143279760714,-0.009208492509891975,0.03036863578965269,0.08832573583504491,40
0.9,0.0,0.2,40,1.35,3.0,legacy,20260422,20260423,20260427,0.022123242336386517,-0.009208492509891975,0.03133173484627849,0.1,40
0.9,0.0,0.2,40,1.6,1.5,legacy,20260422,20260423,20260427,0.017894693351552082,-0.009208492509891975,0.027103185861444057,0.07344491453013552,40
0.9,0.0,0.2,40,1.6,2.0,legacy,20260422,20260423,20260427,0.019600236956795882,-0.009208492509891975,0.028808729466687857,0.07572334810118164,40
0.9,0.0,0.2,40,1.6,2.5,legacy,20260422,20260423,20260427,0.020965435949887236,-0.009208492509891975,0.03017392845977921,0.08861243964446555,40
0.9,0.0,0.2,40,1.6,3.0,legacy,20260422,20260423,20260427,0.022097280014518446,-0.009208492509891975,0.03130577252441042,0.1,40
0.9,0.0,0.2,40,2.0,1.5,legacy,20260422,20260423,20260427,0.017070277565121434,-0.009208492509891975,0.02627877007501341,0.08645805876318989,40
0.9,0.0,0.2,40,2.0,2.0,legacy,20260422,20260423,20260427,0.018930256136469852,-0.009208492509891975,0.028138748646361827,0.08467829102688336,40
0.9,0.0,0.2,40,2.0,2.5,legacy,20260422,20260423,20260427,0.020485757306802785,-0.009208492509891975,0.02969424981669476,0.0872742012091386,40
0.9,0.0,0.2,40,2.0,3.0,legacy,20260422,20260423,20260427,0.02181116096408561,-0.009208492509891975,0.031019653473977584,0.10000000000000002,40
0.9,0.0,0.3,35,1.35,1.5,legacy,20260422,20260423,20260427,0.01696901977844496,-0.009208492509891975,0.026177512288336934,0.07148446948614812,35
0.9,0.0,0.3,35,1.35,2.0,legacy,20260422,20260423,20260427,0.018617843162490988,-0.009208492509891975,0.027826335672382962,0.08757321437368946,35
0.9,0.0,0.3,35,1.35,2.5,legacy,20260422,20260423,20260427,0.02007753867474315,-0.009208492509891975,0.029286031184635124,0.1,35
0.9,0.0,0.3,35,1.35,3.0,legacy,20260422,20260423,20260427,0.02086734718778421,-0.009208492509891975,0.030075839697676184,0.10000000000000003,35
0.9,0.0,0.3,35,1.6,1.5,legacy,20260422,20260423,20260427,0.016384982239182225,-0.009208492509891975,0.0255934747490742,0.07974757875086043,35
0.9,0.0,0.3,35,1.6,2.0,legacy,20260422,20260423,20260427,0.01820521085912502,-0.009208492509891975,0.027413703369016995,0.08615883840620736,35
0.9,0.0,0.3,35,1.6,2.5,legacy,20260422,20260423,20260427,0.019836757177058476,-0.009208492509891975,0.02904524968695045,0.1,35
0.9,0.0,0.3,35,1.6,3.0,legacy,20260422,20260423,20260427,0.021093783312757925,-0.009208492509891975,0.0303022758226499,0.09999999999999998,35
0.9,0.0,0.3,35,2.0,1.5,legacy,20260422,20260423,20260427,0.015178479433505126,-0.009208492509891975,0.0243869719433971,0.09497737560652496,35
0.9,0.0,0.3,35,2.0,2.0,legacy,20260422,20260423,20260427,0.0172275565554588,-0.009208492509891975,0.026436049065350773,0.09067998288981137,35
0.9,0.0,0.3,35,2.0,2.5,legacy,20260422,20260423,20260427,0.01901755074290434,-0.009208492509891975,0.028226043252796314,0.09990400971554284,35
0.9,0.0,0.3,35,2.0,3.0,legacy,20260422,20260423,20260427,0.02118199869198716,-0.009208492509891975,0.030390491201879134,0.10000000000000003,35
0.9,0.0,0.3,40,1.35,1.5,legacy,20260422,20260423,20260427,0.017380513474230752,-0.009208492509891975,0.026589005984122727,0.06914506235353193,40
0.9,0.0,0.3,40,1.35,2.0,legacy,20260422,20260423,20260427,0.018866510866520667,-0.009208492509891975,0.028075003376412642,0.08362884151078258,40
0.9,0.0,0.3,40,1.35,2.5,legacy,20260422,20260423,20260427,0.019981845218127844,-0.009208492509891975,0.02919033772801982,0.09804206717599631,40
0.9,0.0,0.3,40,1.35,3.0,legacy,20260422,20260423,20260427,0.020753003326846143,-0.009208492509891975,0.029961495836738117,0.1,40
0.9,0.0,0.3,40,1.6,1.5,legacy,20260422,20260423,20260427,0.016963659069211077,-0.009208492509891975,0.02617215157910305,0.06883614083337174,40
0.9,0.0,0.3,40,1.6,2.0,legacy,20260422,20260423,20260427,0.01857377921101851,-0.009208492509891975,0.027782271720910485,0.08397785084391819,40
0.9,0.0,0.3,40,1.6,2.5,legacy,20260422,20260423,20260427,0.019829132505586957,-0.009208492509891975,0.02903762501547893,0.09923812615402926,40
0.9,0.0,0.3,40,1.6,3.0,legacy,20260422,20260423,20260427,0.020838918078199094,-0.009208492509891975,0.03004741058809107,0.09999999999999998,40
0.9,0.0,0.3,40,2.0,1.5,legacy,20260422,20260423,20260427,0.016119088414759005,-0.009208492509891975,0.02532758092465098,0.07941644609143,40
0.9,0.0,0.3,40,2.0,2.0,legacy,20260422,20260423,20260427,0.017928190415606962,-0.009208492509891975,0.027136682925498937,0.08281968790301074,40
0.9,0.0,0.3,40,2.0,2.5,legacy,20260422,20260423,20260427,0.01941677510816492,-0.009208492509891975,0.028625267618056893,0.09919400051932173,40
0.9,0.0,0.3,40,2.0,3.0,legacy,20260422,20260423,20260427,0.020917013544047035,-0.009208492509891975,0.03012550605393901,0.1,40
0.9,0.0,0.45,35,1.35,1.5,legacy,20260422,20260423,20260427,0.015141923336144255,-0.009208492509891975,0.024350415846036227,0.07920508928112686,35
0.9,0.0,0.45,35,1.35,2.0,legacy,20260422,20260423,20260427,0.016700706728124102,-0.009208492509891975,0.025909199238016076,0.09788126974173186,35
0.9,0.0,0.45,35,1.35,2.5,legacy,20260422,20260423,20260427,0.017295022409003404,-0.009208492509891975,0.02650351491889538,0.09999999999999998,35
0.9,0.0,0.45,35,1.35,3.0,legacy,20260422,20260423,20260427,0.017132645313124046,-0.009208492509891975,0.02634113782301602,0.10000000000000003,35
0.9,0.0,0.45,35,1.6,1.5,legacy,20260422,20260423,20260427,0.014584324891475868,-0.009208492509891975,0.023792817401367843,0.08568386645123716,35
0.9,0.0,0.45,35,1.6,2.0,legacy,20260422,20260423,20260427,0.016308010922052897,-0.009208492509891975,0.02551650343194487,0.09738364470991251,35
0.9,0.0,0.45,35,1.6,2.5,legacy,20260422,20260423,20260427,0.01732147765447649,-0.009208492509891975,0.026529970164368463,0.10000000000000002,35
0.9,0.0,0.45,35,1.6,3.0,legacy,20260422,20260423,20260427,0.01745855304446725,-0.009208492509891975,0.026667045554359226,0.10000000000000003,35
0.9,0.0,0.45,35,2.0,1.5,legacy,20260422,20260423,20260427,0.013387642984901402,-0.009208492509891975,0.022596135494793376,0.09836971654523234,35
0.9,0.0,0.45,35,2.0,2.0,legacy,20260422,20260423,20260427,0.015364568549079664,-0.009208492509891975,0.02457306105897164,0.10000000000000003,35
0.9,0.0,0.45,35,2.0,2.5,legacy,20260422,20260423,20260427,0.017165857271129265,-0.009208492509891975,0.02637434978102124,0.09999999999999998,35
0.9,0.0,0.45,35,2.0,3.0,legacy,20260422,20260423,20260427,0.017547244381912012,-0.009208492509891975,0.026755736891803987,0.1,35
0.9,0.0,0.45,40,1.35,1.5,legacy,20260422,20260423,20260427,0.015554210482110762,-0.009208492509891975,0.024762702992002734,0.07577303470128888,40
0.9,0.0,0.45,40,1.35,2.0,legacy,20260422,20260423,20260427,0.016966801696406505,-0.009208492509891975,0.02617529420629848,0.09226388155689753,40
0.9,0.0,0.45,40,1.35,2.5,legacy,20260422,20260423,20260427,0.01752851662690546,-0.009208492509891975,0.026737009136797434,0.1,40
0.9,0.0,0.45,40,1.35,3.0,legacy,20260422,20260423,20260427,0.01730270590202431,-0.009208492509891975,0.026511198411916286,0.10000000000000002,40
0.9,0.0,0.45,40,1.6,1.5,legacy,20260422,20260423,20260427,0.015153081275437894,-0.009208492509891975,0.024361573785329868,0.0759979435312399,40
0.9,0.0,0.45,40,1.6,2.0,legacy,20260422,20260423,20260427,0.016680241872026914,-0.009208492509891975,0.02588873438191889,0.09346109550205468,40
0.9,0.0,0.45,40,1.6,2.5,legacy,20260422,20260423,20260427,0.017436339785538754,-0.009208492509891975,0.02664483229543073,0.1,40
0.9,0.0,0.45,40,1.6,3.0,legacy,20260422,20260423,20260427,0.017351754169962125,-0.009208492509891975,0.0265602466798541,0.1,40
0.9,0.0,0.45,40,2.0,1.5,legacy,20260422,20260423,20260427,0.014327803963640726,-0.009208492509891975,0.0235362964735327,0.08395155538632258,40
0.9,0.0,0.45,40,2.0,2.0,legacy,20260422,20260423,20260427,0.016044128236014407,-0.009208492509891975,0.02525262074590638,0.09354495122850749,40
0.9,0.0,0.45,40,2.0,2.5,legacy,20260422,20260423,20260427,0.017244461710490426,-0.009208492509891975,0.0264529542203824,0.1,40
0.9,0.0,0.45,40,2.0,3.0,legacy,20260422,20260423,20260427,0.017408213207607687,-0.009208492509891975,0.02661670571749966,0.1,40
0.95,0.0,0.0,35,1.35,1.5,legacy,20260422,20260423,20260427,0.01611295357436629,-0.009208492509891975,0.025321446084258264,0.0894600215609933,35
0.95,0.0,0.0,35,1.35,2.0,legacy,20260422,20260423,20260427,0.018783963348298932,-0.009208492509891975,0.027992455858190907,0.1,35
0.95,0.0,0.0,35,1.35,2.5,legacy,20260422,20260423,20260427,0.02111949269005709,-0.009208492509891975,0.030327985199949066,0.09999999999999998,35
0.95,0.0,0.0,35,1.35,3.0,legacy,20260422,20260423,20260427,0.023276415259385515,-0.009208492509891975,0.03248490776927749,0.10000000000000002,35
0.95,0.0,0.0,35,1.6,1.5,legacy,20260422,20260423,20260427,0.015041345628814522,-0.009208492509891975,0.024249838138706497,0.09820331927414978,35
0.95,0.0,0.0,35,1.6,2.0,legacy,20260422,20260423,20260427,0.017610890358955703,-0.009208492509891975,0.026819382868847677,0.10000000000000002,35
0.95,0.0,0.0,35,1.6,2.5,legacy,20260422,20260423,20260427,0.020145353696335955,-0.009208492509891975,0.02935384620622793,0.10000000000000002,35
0.95,0.0,0.0,35,1.6,3.0,legacy,20260422,20260423,20260427,0.022425129959201925,-0.009208492509891975,0.0316336224690939,0.1,35
0.95,0.0,0.0,35,2.0,1.5,legacy,20260422,20260423,20260427,0.013496208796234397,-0.009208492509891975,0.02270470130612637,0.10000000000000002,35
0.95,0.0,0.0,35,2.0,2.0,legacy,20260422,20260423,20260427,0.016289728483274712,-0.009208492509891975,0.025498220993166686,0.1,35
0.95,0.0,0.0,35,2.0,2.5,legacy,20260422,20260423,20260427,0.018927329726314876,-0.009208492509891975,0.02813582223620685,0.10000000000000003,35
0.95,0.0,0.0,35,2.0,3.0,legacy,20260422,20260423,20260427,0.02187837611834661,-0.009208492509891975,0.031086868628238583,0.10000000000000003,35
0.95,0.0,0.0,40,1.35,1.5,legacy,20260422,20260423,20260427,0.016991603815129087,-0.009208492509891975,0.02620009632502106,0.07966812926443197,40
0.95,0.0,0.0,40,1.35,2.0,legacy,20260422,20260423,20260427,0.019783933706129186,-0.009208492509891975,0.02899242621602116,0.08856194272218622,40
0.95,0.0,0.0,40,1.35,2.5,legacy,20260422,20260423,20260427,0.022267138224037072,-0.009208492509891975,0.03147563073392905,0.0956954635251233,40
0.95,0.0,0.0,40,1.35,3.0,legacy,20260422,20260423,20260427,0.024452753923455573,-0.009208492509891975,0.033661246433347544,0.10000000000000002,40
0.95,0.0,0.0,40,1.6,1.5,legacy,20260422,20260423,20260427,0.016221111424813906,-0.009208492509891975,0.02542960393470588,0.08553551293571687,40
0.95,0.0,0.0,40,1.6,2.0,legacy,20260422,20260423,20260427,0.018952715576020088,-0.009208492509891975,0.028161208085912062,0.0955339185114738,40
0.95,0.0,0.0,40,1.6,2.5,legacy,20260422,20260423,20260427,0.021368146826533332,-0.009208492509891975,0.030576639336425307,0.10000000000000003,40
0.95,0.0,0.0,40,1.6,3.0,legacy,20260422,20260423,20260427,0.023519117023110023,-0.009208492509891975,0.032727609533001994,0.1,40
0.95,0.0,0.0,40,2.0,1.5,legacy,20260422,20260423,20260427,0.01482341111524342,-0.009208492509891975,0.024031903625135395,0.0980607631706319,40
0.95,0.0,0.0,40,2.0,2.0,legacy,20260422,20260423,20260427,0.017432992430562254,-0.009208492509891975,0.02664148494045423,0.1,40
0.95,0.0,0.0,40,2.0,2.5,legacy,20260422,20260423,20260427,0.019917632873114252,-0.009208492509891975,0.029126125383006227,0.10000000000000002,40
0.95,0.0,0.0,40,2.0,3.0,legacy,20260422,20260423,20260427,0.02216724402537259,-0.009208492509891975,0.03137573653526456,0.1,40
0.95,0.0,0.05,35,1.35,1.5,legacy,20260422,20260423,20260427,0.016310605372329336,-0.009208492509891975,0.02551909788222131,0.09011454077635342,35
0.95,0.0,0.05,35,1.35,2.0,legacy,20260422,20260423,20260427,0.01884554549576818,-0.009208492509891975,0.028054038005660156,0.09462876797801677,35
0.95,0.0,0.05,35,1.35,2.5,legacy,20260422,20260423,20260427,0.021176174888945656,-0.009208492509891975,0.03038466739883763,0.09660591207891714,35
0.95,0.0,0.05,35,1.35,3.0,legacy,20260422,20260423,20260427,0.023324690501564375,-0.009208492509891975,0.03253318301145635,0.0992678543513403,35
0.95,0.0,0.05,35,1.6,1.5,legacy,20260422,20260423,20260427,0.01522272738106226,-0.009208492509891975,0.024431219890954235,0.09973548714246461,35
0.95,0.0,0.05,35,1.6,2.0,legacy,20260422,20260423,20260427,0.01776042449089507,-0.009208492509891975,0.026968917000787046,0.09999999999999998,35
