cands,wg,mode,top,power,maxw,mean,median,min,max,neg,vals,objective
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,50,4,0.06,0.017841658482922306,0.0015286793568662226,-0.01500028383933906,0.09135429874777427,5,"-0.0007,0.0554,-0.0150,0.0179,0.0426,-0.0088,0.0914,-0.0014,0.0006,0.0024,-0.0019,0.0317",-0.05069990801362126
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,30,2,0.06,0.017301811365792594,0.008496511772423943,-0.017764471655837277,0.07263022424996855,5,"-0.0060,0.0648,-0.0178,0.0174,0.0410,-0.0055,0.0726,-0.0009,0.0032,0.0138,-0.0107,0.0355",-0.05080791809598259
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,1:1:1:1,rerank,35,3,0.1,0.02201573307184633,0.004627217952029382,-0.023702772926528032,0.09881816723623386,5,"-0.0031,0.0600,-0.0237,0.0266,0.0695,-0.0082,0.0988,-0.0027,0.0037,-0.0005,0.0055,0.0382",-0.05081776529846167
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,35,2,0.06,0.017791490765839194,0.0038017604269824402,-0.01625371146188858,0.09647066620234929,5,"0.0047,0.0542,-0.0163,0.0186,0.0437,-0.0136,0.0965,-0.0058,0.0029,-0.0008,-0.0014,0.0308",-0.05082020798319922
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,30,2,0.08,0.017330504095576446,0.01175651331891719,-0.019498124193953657,0.09614944698821881,5,"-0.0044,0.0361,-0.0095,0.0317,0.0454,-0.0094,0.0961,0.0088,-0.0007,-0.0195,0.0185,0.0147",-0.05084141642512059
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,1:1:1:1,rerank,40,4,0.1,0.022289989766535418,0.005433558687537026,-0.024616202208650073,0.09962566377985592,5,"-0.0039,0.0597,-0.0246,0.0277,0.0697,-0.0074,0.0996,-0.0016,0.0035,-0.0002,0.0073,0.0376",-0.050849663952393515
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,30,2,0.1,0.01734879108385577,0.012277981214558874,-0.019954546679559163,0.09448742414674914,5,"-0.0059,0.0382,-0.0121,0.0321,0.0488,-0.0090,0.0945,0.0113,-0.0011,-0.0200,0.0182,0.0132",-0.05094054255951206
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1:1,rerank,50,3,0.06,0.0173119403163053,0.0005380284697799223,-0.01438486845631852,0.09629772491625371,5,"0.0000,0.0511,-0.0144,0.0182,0.0395,-0.0062,0.0963,-0.0010,0.0010,-0.0022,-0.0028,0.0282",-0.05115757221655183
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,50,4,0.06,0.01796279959794436,0.003948048262873784,-0.017227471914454028,0.09713917782857892,5,"0.0065,0.0533,-0.0172,0.0213,0.0427,-0.0110,0.0971,-0.0062,0.0014,-0.0007,-0.0013,0.0296",-0.05118926907186592
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,50,3,0.08,0.018042633890920794,0.0015741164204105835,-0.016185175871708354,0.09030932323345951,5,"-0.0033,0.0515,-0.0162,0.0191,0.0495,-0.0050,0.0903,0.0009,0.0023,-0.0017,-0.0012,0.0303",-0.05119623670598104
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,50,3,0.1,0.018042633890920794,0.0015741164204105835,-0.016185175871708354,0.09030932323345951,5,"-0.0033,0.0515,-0.0162,0.0191,0.0495,-0.0050,0.0903,0.0009,0.0023,-0.0017,-0.0012,0.0303",-0.05119623670598104
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,40,3,0.08,0.018884816719007144,0.005020465371489971,-0.019315841812748605,0.07704016294920252,5,"-0.0047,0.0613,-0.0193,0.0222,0.0533,-0.0022,0.0770,-0.0003,0.0027,0.0074,-0.0023,0.0315",-0.051198548757195025
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,40,2,0.08,0.0176766947554436,0.0033744945171356104,-0.01652431275947519,0.09036717466677402,5,"0.0027,0.0509,-0.0165,0.0194,0.0479,-0.0097,0.0904,-0.0038,0.0041,-0.0027,-0.0015,0.0311",-0.05122554454510083
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,40,2,0.1,0.0176766947554436,0.0033744945171356104,-0.01652431275947519,0.09036717466677402,5,"0.0027,0.0509,-0.0165,0.0194,0.0479,-0.0097,0.0904,-0.0038,0.0041,-0.0027,-0.0015,0.0311",-0.05122554454510083
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:2:1,rerank,40,2,0.08,0.01748303722266301,0.0033390874936930688,-0.016201319281327696,0.08897164518944377,5,"-0.0026,0.0515,-0.0162,0.0196,0.0433,-0.0046,0.0890,-0.0008,0.0043,0.0024,-0.0057,0.0296",-0.05123602809802569
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:2:1,rerank,40,2,0.1,0.01748303722266301,0.0033390874936930688,-0.016201319281327696,0.08897164518944377,5,"-0.0026,0.0515,-0.0162,0.0196,0.0433,-0.0046,0.0890,-0.0008,0.0043,0.0024,-0.0057,0.0296",-0.05123602809802569
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,35,3,0.1,0.017908027996750096,0.011871955675272952,-0.021411187430723955,0.10167950452733795,5,"-0.0081,0.0402,-0.0129,0.0311,0.0495,-0.0081,0.1017,0.0125,-0.0005,-0.0214,0.0197,0.0112",-0.05137709775910239
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,3:2:1:1,rerank,40,2,0.06,0.016717216003644963,0.0012726133107844686,-0.014234838722482768,0.09452125448643564,5,"-0.0037,0.0503,-0.0142,0.0178,0.0348,-0.0018,0.0945,-0.0003,0.0021,0.0004,-0.0060,0.0267",-0.051441903236609354
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,4:2:1:1,rerank,50,3,0.06,0.01610985762940046,0.0006067298976937566,-0.012976677602758308,0.09572797938739022,5,"-0.0049,0.0476,-0.0130,0.0184,0.0325,-0.0021,0.0957,0.0007,0.0005,-0.0034,-0.0035,0.0247",-0.051494129962946396
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,50,4,0.08,0.018577886737513535,0.0046914198537048165,-0.019133670901351665,0.07579729428070892,5,"-0.0041,0.0599,-0.0191,0.0223,0.0530,-0.0019,0.0758,-0.0004,0.0027,0.0067,-0.0025,0.0306",-0.05149488984718602
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,35,3,0.1,0.01754138553722014,0.01209967624772579,-0.02114032258877109,0.09524738329951235,5,"-0.0070,0.0395,-0.0136,0.0327,0.0503,-0.0082,0.0952,0.0124,-0.0008,-0.0211,0.0192,0.0118",-0.051512905141724775
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,35,2,0.06,0.01772486672647583,0.0016953929891701013,-0.01625371146188858,0.092208440407606,5,"-0.0020,0.0552,-0.0163,0.0177,0.0428,-0.0086,0.0922,-0.0012,0.0005,0.0029,-0.0027,0.0322",-0.051518742253906284
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,40,3,0.1,0.016943385861584784,0.011944166954514642,-0.020259025956786705,0.09182895199192656,5,"-0.0066,0.0388,-0.0118,0.0318,0.0482,-0.0089,0.0918,0.0118,-0.0011,-0.0203,0.0175,0.0121",-0.05162877962613285
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,40,3,0.08,0.016848671705809417,0.01125817638332211,-0.019802962024109257,0.09329253124758011,5,"-0.0053,0.0368,-0.0094,0.0315,0.0447,-0.0093,0.0933,0.0092,-0.0007,-0.0198,0.0178,0.0134",-0.0516556525936595
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,50,3,0.08,0.01819283869364256,0.0026397645913477036,-0.01778788806968956,0.09152400153741141,5,"0.0022,0.0495,-0.0178,0.0228,0.0496,-0.0070,0.0915,-0.0019,0.0031,-0.0034,-0.0012,0.0308",-0.05168796477076686
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,50,3,0.1,0.01819283869364256,0.0026397645913477036,-0.01778788806968956,0.09152400153741141,5,"0.0022,0.0495,-0.0178,0.0228,0.0496,-0.0070,0.0915,-0.0019,0.0031,-0.0034,-0.0012,0.0308",-0.05168796477076686
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,35,2,0.08,0.01794968273508633,0.00497544562716286,-0.018562386202466023,0.07384141431086438,5,"-0.0051,0.0599,-0.0186,0.0206,0.0516,-0.0026,0.0738,-0.0003,0.0030,0.0069,-0.0053,0.0314",-0.05169511529824442
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,50,4,0.1,0.016896914425617332,0.011814423257490205,-0.020376729266389483,0.09060626630664367,5,"-0.0070,0.0390,-0.0118,0.0319,0.0496,-0.0089,0.0906,0.0119,-0.0009,-0.0204,0.0171,0.0117",-0.05178479615696929
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,35,2,0.1,0.018277586109850714,0.003710032962629969,-0.018685911423928392,0.07196002255394329,5,"-0.0042,0.0590,-0.0187,0.0187,0.0556,-0.0043,0.0720,-0.0011,0.0030,0.0044,-0.0013,0.0362",-0.05182095085571733
weekly_alpha_auto|meta_portfolio_ensemble|weekly_cycle_tree,1:1:1,rerank,40,4,0.1,0.022224333986334364,0.007314887006954828,-0.027178091562455126,0.104715331853315,5,"-0.0009,0.0512,-0.0272,0.0289,0.0746,-0.0104,0.1047,-0.0016,0.0040,-0.0028,0.0107,0.0354",-0.05188805484905226
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,1:1:1:1,rerank,40,3,0.1,0.02069757153939787,0.0033707787049657985,-0.02272446039027662,0.09451624815735837,5,"-0.0010,0.0573,-0.0227,0.0252,0.0639,-0.0085,0.0945,-0.0030,0.0043,-0.0004,0.0025,0.0364",-0.051925871083278355
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,30,8,0.06,0.014309202659985969,0.008008653713811402,-0.034418214689071316,0.08962515469165278,4,"0.0054,0.0335,0.0009,0.0293,0.0242,-0.0046,0.0896,-0.0005,-0.0004,-0.0344,0.0182,0.0106",-0.0519391300393134
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,40,3,0.06,0.016688985522537076,0.007493266814561542,-0.018206474244126275,0.07044847308244222,5,"-0.0051,0.0614,-0.0182,0.0180,0.0408,-0.0055,0.0704,-0.0005,0.0027,0.0123,-0.0093,0.0333",-0.051986918979570224
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,50,4,0.08,0.01665867310415922,0.010942736888317692,-0.01991824737205409,0.09197145845958193,5,"-0.0057,0.0370,-0.0094,0.0315,0.0454,-0.0095,0.0920,0.0091,-0.0006,-0.0199,0.0173,0.0128",-0.05200945425257793
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,1:1:1:1,rerank,50,4,0.1,0.020428637810801033,0.0032604054938479084,-0.022382627712731473,0.09262247814296472,5,"-0.0006,0.0562,-0.0224,0.0252,0.0631,-0.0081,0.0926,-0.0024,0.0045,-0.0007,0.0021,0.0356",-0.052022817168683476
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,35,2,0.08,0.018171763529309326,0.00371369392224513,-0.01895849710830974,0.0719450507266926,5,"-0.0041,0.0591,-0.0190,0.0187,0.0552,-0.0041,0.0719,-0.0017,0.0028,0.0046,-0.0014,0.0359",-0.05208922655900298
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,50,3,0.06,0.01683508426389957,0.0039948465772013005,-0.016892249846833504,0.08966076614962146,5,"0.0045,0.0501,-0.0169,0.0192,0.0427,-0.0105,0.0897,-0.0052,0.0035,-0.0019,-0.0015,0.0283",-0.05210181167104014
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,35,2,0.06,0.017661523105761485,0.0031786187701556483,-0.01817438901782674,0.09650705642141459,5,"0.0049,0.0530,-0.0182,0.0215,0.0430,-0.0103,0.0965,-0.0069,0.0015,-0.0008,-0.0023,0.0301",-0.052289524673887866
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:2:1,rerank,50,3,0.06,0.01662843334955968,0.003209330338005967,-0.016518380288722892,0.08787779645672729,5,"-0.0006,0.0508,-0.0165,0.0194,0.0380,-0.0054,0.0879,-0.0019,0.0038,0.0027,-0.0058,0.0272",-0.05231979572227226
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,40,2,0.08,0.017671263969628388,0.0028755096616755473,-0.01814065561532422,0.09072514480446163,5,"0.0029,0.0497,-0.0181,0.0223,0.0475,-0.0072,0.0907,-0.0035,0.0028,-0.0031,-0.0024,0.0306",-0.052350476501063475
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,40,2,0.1,0.017671263969628388,0.0028755096616755473,-0.01814065561532422,0.09072514480446163,5,"0.0029,0.0497,-0.0181,0.0223,0.0475,-0.0072,0.0907,-0.0035,0.0028,-0.0031,-0.0024,0.0306",-0.052350476501063475
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,30,2,0.1,0.017079969887021595,0.012594066653928551,-0.022183442549332362,0.09292214277147741,5,"-0.0057,0.0380,-0.0116,0.0322,0.0466,-0.0078,0.0929,0.0128,-0.0011,-0.0222,0.0184,0.0123",-0.052451875646399256
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,40,2,0.06,0.016691266219866756,0.0038781084416869786,-0.01719290668127737,0.08929852365549329,5,"0.0043,0.0505,-0.0172,0.0188,0.0428,-0.0104,0.0893,-0.0059,0.0034,-0.0018,-0.0023,0.0288",-0.05246104525639357
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,30,2,0.08,0.01726056529040541,0.011785019255743467,-0.022101876754814488,0.09942804493259642,5,"-0.0050,0.0376,-0.0091,0.0299,0.0421,-0.0081,0.0994,0.0104,-0.0003,-0.0221,0.0192,0.0132",-0.05246505498576024
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,30,2,0.1,0.017315619145561307,0.012305472397476029,-0.022465610896036874,0.09808280211379093,5,"-0.0066,0.0386,-0.0110,0.0307,0.0456,-0.0077,0.0981,0.0129,-0.0008,-0.0225,0.0189,0.0117",-0.052472105672818
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,50,3,0.08,0.0167775712413774,0.004571793236849631,-0.017731155654102146,0.06909422500562575,5,"-0.0028,0.0557,-0.0177,0.0201,0.0483,-0.0020,0.0691,-0.0005,0.0032,0.0059,-0.0069,0.0289",-0.052489584180029
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,50,3,0.1,0.0167775712413774,0.004571793236849631,-0.017731155654102146,0.06909422500562575,5,"-0.0028,0.0557,-0.0177,0.0201,0.0483,-0.0020,0.0691,-0.0005,0.0032,0.0059,-0.0069,0.0289",-0.052489584180029
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,50,4,0.06,0.016417346927904922,0.00705007932440386,-0.018400686572487696,0.06917910843888861,5,"-0.0042,0.0597,-0.0184,0.0184,0.0407,-0.0051,0.0692,-0.0007,0.0026,0.0115,-0.0088,0.0322",-0.052508041218266535
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,30,2,0.08,0.01693365003554057,0.012084266096727093,-0.02180929301661113,0.0941834814174313,5,"-0.0044,0.0369,-0.0098,0.0308,0.0432,-0.0082,0.0942,0.0104,-0.0006,-0.0218,0.0187,0.0138",-0.05252664594540798
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:2:1,rerank,40,2,0.06,0.016494960266232813,0.003310429355853997,-0.01685717543216067,0.08784795921285987,5,"-0.0014,0.0511,-0.0169,0.0191,0.0380,-0.0051,0.0878,-0.0028,0.0036,0.0030,-0.0067,0.0280",-0.05262621618630739
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,50,4,0.1,0.016998740204530207,0.012058112606953742,-0.022233900407650553,0.09422840755187256,5,"-0.0076,0.0391,-0.0106,0.0307,0.0470,-0.0076,0.0942,0.0136,-0.0007,-0.0222,0.0175,0.0105",-0.052724166257974
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,40,3,0.1,0.01699601177540772,0.0120993635638898,-0.0222923665165881,0.09544520002234479,5,"-0.0073,0.0390,-0.0107,0.0305,0.0454,-0.0076,0.0954,0.0133,-0.0009,-0.0223,0.0180,0.0109",-0.0527495990653782
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,50,3,0.08,0.017003871119025037,0.0037104487618625287,-0.018169775388824846,0.06718881432207394,5,"-0.0020,0.0551,-0.0182,0.0181,0.0515,-0.0029,0.0672,-0.0021,0.0035,0.0039,-0.0031,0.0330",-0.052784859485711114
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,50,3,0.1,0.017003871119025037,0.0037104487618625287,-0.018169775388824846,0.06718881432207394,5,"-0.0020,0.0551,-0.0182,0.0181,0.0515,-0.0029,0.0672,-0.0021,0.0035,0.0039,-0.0031,0.0330",-0.052784859485711114
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,40,3,0.08,0.016867260032036147,0.011418653412492614,-0.02190548509882452,0.09657856125326705,5,"-0.0058,0.0382,-0.0090,0.0299,0.0418,-0.0080,0.0966,0.0108,-0.0004,-0.0219,0.0183,0.0121",-0.052850435003510776
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,40,3,0.1,0.016735241770274634,0.012321018952910332,-0.022162286545286056,0.0902219245144182,5,"-0.0064,0.0385,-0.0112,0.0321,0.0462,-0.0077,0.0902,0.0133,-0.0011,-0.0222,0.0177,0.0114",-0.0528658244710239
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,50,4,0.1,0.016734277987400712,0.012244885441984009,-0.022135895147982504,0.08897146273885359,5,"-0.0068,0.0386,-0.0111,0.0324,0.0478,-0.0077,0.0890,0.0135,-0.0009,-0.0221,0.0172,0.0110",-0.05287379346879358
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,50,3,0.06,0.016815733231819608,0.0012382690525072357,-0.016892249846833504,0.08731237639871742,5,"-0.0011,0.0511,-0.0169,0.0181,0.0420,-0.0056,0.0873,-0.0017,0.0013,0.0012,-0.0030,0.0291",-0.052948135960528324
weekly_alpha_auto|meta_portfolio_ensemble,3:1,rerank,50,4,0.08,0.01672712832621676,0.011218951996604576,-0.021835471371828633,0.09525560475219501,5,"-0.0062,0.0383,-0.0091,0.0298,0.0427,-0.0081,0.0953,0.0109,-0.0003,-0.0218,0.0178,0.0116",-0.05300846889789905
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,40,3,0.08,0.01651365923019558,0.011647850419262692,-0.021770979277897215,0.09125568850530379,5,"-0.0052,0.0376,-0.0096,0.0307,0.0427,-0.0081,0.0913,0.0107,-0.0006,-0.0218,0.0179,0.0126",-0.053054573210763935
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,40,2,0.08,0.01634266888161551,0.004771333405162817,-0.018152968032195363,0.06891743424380326,5,"-0.0031,0.0557,-0.0182,0.0192,0.0461,-0.0020,0.0689,-0.0015,0.0029,0.0067,-0.0082,0.0296",-0.05311771191615286
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,40,2,0.1,0.01634266888161551,0.004771333405162817,-0.018152968032195363,0.06891743424380326,5,"-0.0031,0.0557,-0.0182,0.0192,0.0461,-0.0020,0.0689,-0.0015,0.0029,0.0067,-0.0082,0.0296",-0.05311771191615286
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1:1,rerank,40,2,0.06,0.016796473193187677,0.0011905226549199948,-0.01719290668127737,0.08834773430227087,5,"-0.0017,0.0515,-0.0172,0.0178,0.0422,-0.0057,0.0883,-0.0022,0.0011,0.0012,-0.0034,0.0296",-0.053162114019102744
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,50,3,0.06,0.016917501159883795,0.0034653344729732357,-0.018594773884071478,0.09123793840299071,5,"0.0048,0.0490,-0.0186,0.0220,0.0421,-0.0081,0.0912,-0.0046,0.0022,-0.0021,-0.0025,0.0277",-0.05319976282866712
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1:1,rerank,50,2,0.06,0.015068848302443481,0.0021129701322936305,-0.014891364258629233,0.0850418084171773,5,"0.0017,0.0463,-0.0149,0.0170,0.0356,-0.0038,0.0850,-0.0028,0.0025,-0.0041,-0.0066,0.0250",-0.05323207921304597
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1:1,rerank,50,2,0.08,0.015068848302443481,0.0021129701322936305,-0.014891364258629233,0.0850418084171773,5,"0.0017,0.0463,-0.0149,0.0170,0.0356,-0.0038,0.0850,-0.0028,0.0025,-0.0041,-0.0066,0.0250",-0.05323207921304597
weekly_alpha_auto|weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1:1,rerank,50,2,0.1,0.015068848302443481,0.0021129701322936305,-0.014891364258629233,0.0850418084171773,5,"0.0017,0.0463,-0.0149,0.0170,0.0356,-0.0038,0.0850,-0.0028,0.0025,-0.0041,-0.0066,0.0250",-0.05323207921304597
weekly_alpha_auto|meta_portfolio_ensemble,2:1,rerank,50,4,0.08,0.016365221046558676,0.011410944133572173,-0.02173429704719848,0.08989021705992234,5,"-0.0056,0.0378,-0.0096,0.0307,0.0435,-0.0082,0.0899,0.0108,-0.0005,-0.0217,0.0174,0.0120",-0.05325207394168876
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,2:1:1,rerank,35,2,0.06,0.016255612478097172,0.006722605328256999,-0.01924693053282031,0.06988746307078139,5,"-0.0047,0.0594,-0.0192,0.0179,0.0411,-0.0042,0.0699,-0.0020,0.0023,0.0111,-0.0090,0.0325",-0.05327576424311791
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,35,2,0.1,0.015906430002980934,0.011163616968264185,-0.021134606003566897,0.08747611749228167,5,"-0.0052,0.0372,-0.0089,0.0311,0.0419,-0.0089,0.0875,0.0104,-0.0014,-0.0211,0.0162,0.0120",-0.05342524850867995
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,3:2:1,rerank,50,2,0.06,0.014397522247535391,0.0026736785761172434,-0.014519531189695067,0.07701773718677715,5,"0.0014,0.0456,-0.0145,0.0187,0.0335,-0.0037,0.0770,-0.0036,0.0039,-0.0016,-0.0083,0.0243",-0.053512092893446474
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,3:2:1,rerank,50,2,0.08,0.014397522247535391,0.0026736785761172434,-0.014519531189695067,0.07701773718677715,5,"0.0014,0.0456,-0.0145,0.0187,0.0335,-0.0037,0.0770,-0.0036,0.0039,-0.0016,-0.0083,0.0243",-0.053512092893446474
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,3:2:1,rerank,50,2,0.1,0.014397522247535391,0.0026736785761172434,-0.014519531189695067,0.07701773718677715,5,"0.0014,0.0456,-0.0145,0.0187,0.0335,-0.0037,0.0770,-0.0036,0.0039,-0.0016,-0.0083,0.0243",-0.053512092893446474
weekly_alpha_auto|meta_portfolio_ensemble|weekly_alpha_floor|weekly_cycle_tree,2:1:1:1,rerank,40,2,0.06,0.016766170811325826,0.0033594453102369433,-0.018872992635666913,0.09063720551468225,5,"0.0046,0.0493,-0.0189,0.0219,0.0423,-0.0078,0.0906,-0.0057,0.0021,-0.0022,-0.0033,0.0283",-0.05354979117700324
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,40,2,0.08,0.016522482777399542,0.003794111962454696,-0.01872147048822951,0.0669553637222024,5,"-0.0018,0.0552,-0.0187,0.0174,0.0492,-0.0036,0.0670,-0.0029,0.0030,0.0046,-0.0043,0.0332",-0.05357216592680175
weekly_alpha_floor|weekly_alpha_current|weekly_cycle_tree,1:1:1,rerank,40,2,0.1,0.016522482777399542,0.003794111962454696,-0.01872147048822951,0.0669553637222024,5,"-0.0018,0.0552,-0.0187,0.0174,0.0492,-0.0036,0.0670,-0.0029,0.0030,0.0046,-0.0043,0.0332",-0.05357216592680175
weekly_alpha_auto|meta_portfolio_ensemble,1:1,rerank,35,2,0.08,0.01580271265561894,0.010850615089253415,-0.021090026761291736,0.08754728038736984,5,"-0.0051,0.0370,-0.0087,0.0311,0.0413,-0.0090,0.0875,0.0098,-0.0014,-0.0211,0.0161,0.0119",-0.05359611887438007
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,50,2,0.06,0.014632698896086468,0.005495080081063115,-0.016747786767335952,0.07691150269413166,5,"0.0063,0.0456,-0.0167,0.0182,0.0384,-0.0082,0.0769,-0.0070,0.0047,-0.0028,-0.0053,0.0256",-0.05376744913999616
weekly_alpha_auto|weekly_alpha_floor|weekly_cycle_tree,2:1:1,rerank,50,2,0.08,0.014632698896086468,0.005495080081063115,-0.016747786767335952,0.07691150269413166,5,"0.0063,0.0456,-0.0167,0.0182,0.0384,-0.0082,0.0769,-0.0070,0.0047,-0.0028,-0.0053,0.0256",-0.05376744913999616
