k_sim,top_n,top_k,power,max_weight,penalty,mean_excess,min_excess,max_excess,neg_windows,vals,choices
12,1,30,4,0.1,0.25,0.006105038275844241,-0.05090558882040716,0.06652721416769068,5,"0.02830,0.00750,-0.05091,0.02378,-0.03098,0.03471,0.01947,-0.03723,-0.00616,-0.04165,0.05990,0.06653",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / close_location_ma20:low / obv_20d:high / ret_1d:high / ret_1d:high
999,3,30,6,0.06,0.25,0.006091496989683583,-0.03868986319189406,0.06445037178287884,4,"0.03179,0.02965,-0.03869,-0.02650,-0.01317,-0.02173,0.02064,0.00636,0.06445,0.00295,0.00584,0.01151",ret_1d:high|gap_mean_20d:high|amount_trend_5_20:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low
20,3,40,2,0.08,0.25,0.00608406817562124,-0.03253923729327031,0.03250988790242708,4,"0.00567,-0.01983,-0.03254,0.02572,-0.02923,0.01727,0.01230,-0.02073,0.02711,0.03251,0.02739,0.02737",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|gap_mean_20d:high / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_5d:low|ret_10d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low|volume_z_20d:high / ret_1d:high|drawdown_20d:high|ret_3d:high / intraday_mean_5d:low|ret_5d:low|range_vol_20d:low / amount_trend_5_20:low|intraday_mean_5d:low|ret_15d:low / intraday_mean_5d:low|ret_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,3,40,2,0.1,0.25,0.00608406817562124,-0.03253923729327031,0.03250988790242708,4,"0.00567,-0.01983,-0.03254,0.02572,-0.02923,0.01727,0.01230,-0.02073,0.02711,0.03251,0.02739,0.02737",ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_10d:low|gap_mean_20d:high / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_5d:low|ret_10d:low|ret_3d:low / overnight_vol_20d:low|range_vol_20d:low|volume_z_20d:high / ret_1d:high|drawdown_20d:high|ret_3d:high / intraday_mean_5d:low|ret_5d:low|range_vol_20d:low / amount_trend_5_20:low|intraday_mean_5d:low|ret_15d:low / intraday_mean_5d:low|ret_5d:low|intraday_mean_20d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / drawdown_20d:high|ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high|amount_z_20d:high
20,1,40,1,0.06,0.25,0.006077820819708234,-0.030633457517797048,0.033037296869796645,4,"0.02102,-0.00172,-0.02445,0.01864,-0.03063,0.00477,0.00167,0.00907,0.02268,0.02575,-0.00690,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,1,40,1,0.08,0.25,0.006077820819708234,-0.030633457517797048,0.033037296869796645,4,"0.02102,-0.00172,-0.02445,0.01864,-0.03063,0.00477,0.00167,0.00907,0.02268,0.02575,-0.00690,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
20,1,40,1,0.1,0.25,0.006077820819708234,-0.030633457517797048,0.033037296869796645,4,"0.02102,-0.00172,-0.02445,0.01864,-0.03063,0.00477,0.00167,0.00907,0.02268,0.02575,-0.00690,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_5d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / amount_trend_5_20:low / intraday_mean_5d:low / range_vol_20d:low / drawdown_20d:high / ret_1d:high
999,3,30,4,0.06,0.25,0.0060772283988327945,-0.038013742708319524,0.06303078377347257,4,"0.03255,0.02861,-0.03801,-0.02471,-0.01343,-0.02326,0.02181,0.00605,0.06303,0.00263,0.00564,0.01203",ret_1d:high|gap_mean_20d:high|amount_trend_5_20:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|ret_5d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|drawdown_20d:low
50,2,30,2,0.08,0.5,0.006069281619919882,-0.04119573454346583,0.049449920577755616,5,"0.02562,-0.03256,-0.04120,0.00798,-0.02921,0.01990,0.01645,-0.00373,0.01426,-0.00007,0.04594,0.04945",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
30,3,40,6,0.06,0.5,0.006061512694076011,-0.05809147076151468,0.0325765666228834,4,"0.02848,-0.00352,-0.05809,0.01012,-0.02894,0.01147,0.00955,-0.00958,0.01809,0.03081,0.03258,0.03177",ret_1d:high|ret_15d:low|ret_2d:high / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|vol_5d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|amount_z_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / vol_ratio_5_20:low|ret_5d:low|vol_5d:low / ret_5d:low|gap_mean_20d:high|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_2d:high|drawdown_20d:high
30,1,40,4,0.06,0.25,0.006046255771049694,-0.036101078465902964,0.035855381347739385,4,"0.02660,0.00724,-0.03610,-0.02042,-0.03177,0.00814,0.00271,-0.01201,0.02664,0.03142,0.03586,0.03427",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
12,1,40,6,0.1,0.25,0.00604401515593933,-0.05064615189125944,0.06688250854786529,5,"0.02767,0.00707,-0.05065,0.02385,-0.03092,0.03493,0.01958,-0.03739,-0.00612,-0.04223,0.05986,0.06688",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / close_location_ma20:low / obv_20d:high / ret_1d:high / ret_1d:high
12,1,30,4,0.08,0.0,0.006043826280690413,-0.04574129451800102,0.050399590679578866,4,"0.03414,0.00838,-0.04574,0.01878,-0.03162,0.02192,0.01229,-0.02739,0.00959,-0.02843,0.05019,0.05040",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
30,2,50,4,0.06,0.5,0.006038538535552256,-0.05451912509935841,0.036422524417222116,4,"0.02640,-0.00643,-0.05452,0.00764,-0.02913,0.01595,0.01356,-0.02400,0.01890,0.03475,0.03293,0.03642",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
30,2,40,2,0.06,0.5,0.006037065216604011,-0.05314364464956826,0.03777904752791991,4,"0.02258,-0.00776,-0.05314,0.00721,-0.02918,0.01700,0.01262,-0.02269,0.02022,0.03431,0.03350,0.03778",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
50,3,50,1,0.06,0.0,0.006033747007195496,-0.020634894507172197,0.028193180330829695,4,"0.01543,0.00581,-0.01265,-0.00436,-0.02063,0.02075,0.00804,-0.01102,0.00476,0.01766,0.02043,0.02819",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
50,3,50,1,0.08,0.0,0.006033747007195496,-0.020634894507172197,0.028193180330829695,4,"0.01543,0.00581,-0.01265,-0.00436,-0.02063,0.02075,0.00804,-0.01102,0.00476,0.01766,0.02043,0.02819",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
50,3,50,1,0.1,0.0,0.006033747007195496,-0.020634894507172197,0.028193180330829695,4,"0.01543,0.00581,-0.01265,-0.00436,-0.02063,0.02075,0.00804,-0.01102,0.00476,0.01766,0.02043,0.02819",ret_1d:high|gap_mean_20d:high|drawdown_20d:low / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high|ret_5d:low / overnight_vol_20d:low|ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_2d:high|gap_mean_20d:high / amount_trend_5_20:low|overnight_vol_20d:low|intraday_mean_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:low / drawdown_20d:low|amount_trend_5_20:low|ret_5d:low / ret_1d:high|ret_2d:high|ret_3d:high / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|gap_mean_20d:high|ret_2d:high
12,1,30,6,0.08,0.0,0.0060185783775318314,-0.04518554985715529,0.04934445394228976,4,"0.03699,0.01007,-0.04519,0.01916,-0.03178,0.02004,0.01153,-0.02924,0.00946,-0.02686,0.04871,0.04934",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
50,2,30,1,0.06,0.0,0.005998457252727462,-0.02865994669066639,0.03810873184636259,4,"0.02426,0.00103,-0.00354,-0.02866,-0.02481,0.01173,0.01426,-0.02197,0.01146,0.01735,0.03811,0.03276",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / overnight_vol_20d:low|ret_1d:high / ret_1d:high|ret_2d:high / amount_trend_5_20:low|overnight_vol_20d:low / ret_1d:high|ret_2d:high / drawdown_20d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high / ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high
50,2,50,4,0.08,0.5,0.005995570142947833,-0.038421858002514825,0.049306008353888924,5,"0.02511,-0.03213,-0.03842,0.00793,-0.02916,0.01971,0.01614,-0.00330,0.01372,-0.00101,0.04405,0.04931",ret_1d:high|ret_3d:low / ret_15d:low|ret_1d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|vol_ratio_5_20:low / amount_trend_5_20:low|vol_5d:low / ret_2d:high|vol_5d:low / ret_1d:high|ret_2d:high / ret_1d:high|drawdown_20d:high
50,5,40,6,0.06,0.5,0.005992242523498209,-0.03691795962947347,0.03757089432463221,3,"0.02848,-0.00808,-0.03692,0.00083,-0.02937,0.00648,0.01896,0.02465,0.02331,0.00158,0.03757,0.00440",ret_1d:high|ret_3d:low|drawdown_20d:low / ret_15d:low|ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|volume_z_20d:high / overnight_vol_20d:low|range_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|vol_ratio_5_20:low|vol_5d:low / amount_trend_5_20:low|vol_5d:low|close_location_ma20:low / ret_2d:high|vol_5d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|drawdown_20d:high|ret_10d:low
50,2,30,1,0.06,0.25,0.005979796532056651,-0.029092564245259557,0.038134633772905074,4,"-0.01690,0.00158,-0.00429,-0.01751,-0.02909,0.01297,0.01506,0.01063,0.01347,0.01277,0.03813,0.03493",ret_1d:high|ret_3d:low / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|ret_1d:high / amount_trend_5_20:low|vol_5d:low / ret_2d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high
30,1,40,2,0.06,0.25,0.005975881081677931,-0.032876366839257334,0.03917916538680831,4,"0.02258,0.00261,-0.03288,-0.01537,-0.03111,0.01119,0.00268,-0.01539,0.02404,0.02877,0.03541,0.03918",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / overnight_vol_20d:low / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
12,1,40,6,0.08,0.0,0.005958723515780491,-0.04570938803482311,0.05087027989725775,4,"0.03339,0.00787,-0.04571,0.01867,-0.03155,0.02245,0.01251,-0.02776,0.00946,-0.02873,0.05004,0.05087",ret_1d:high / ret_1d:high / ret_1d:high / ret_10d:low / overnight_vol_20d:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_20d:low / obv_20d:high / ret_1d:high / ret_1d:high
20,2,30,4,0.08,0.25,0.00594188368033088,-0.04422864021460554,0.04571263891063442,5,"0.00006,-0.04423,-0.03945,0.03240,-0.02969,0.02478,-0.00540,-0.02384,0.03189,0.03897,0.04010,0.04571",ret_1d:high|amount_z_20d:high / ret_1d:high|ret_10d:low / ret_1d:high|amount_z_20d:high / ret_5d:low|ret_10d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|drawdown_20d:high / intraday_mean_5d:low|ret_5d:low / amount_trend_5_20:low|intraday_mean_5d:low / intraday_mean_5d:low|ret_5d:low / range_vol_20d:low|overnight_vol_20d:low / drawdown_20d:high|ret_1d:high / ret_1d:high|ret_2d:high
30,1,40,1,0.06,0.0,0.005937387309078699,-0.024454462840740626,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.01096,0.00477,0.00167,-0.01065,0.02268,0.02575,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
30,1,40,1,0.08,0.0,0.005937387309078699,-0.024454462840740626,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.01096,0.00477,0.00167,-0.01065,0.02268,0.02575,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
30,1,40,1,0.1,0.0,0.005937387309078699,-0.024454462840740626,0.033037296869796645,5,"0.02102,-0.00172,-0.02445,-0.01584,-0.01096,0.00477,0.00167,-0.01065,0.02268,0.02575,0.02595,0.03304",ret_1d:high / ret_1d:high / ret_1d:high / ret_1d:high / amount_trend_5_20:low / ret_1d:high / intraday_mean_5d:low / ret_1d:high / intraday_mean_5d:low / range_vol_20d:low / ret_1d:high / ret_1d:high
50,5,50,4,0.06,0.5,0.005934315776160881,-0.03476409574316799,0.03665847778503568,4,"0.02640,-0.00882,-0.03476,0.00445,-0.02733,0.01015,0.01985,0.02356,0.01806,-0.00068,0.03666,0.00367",ret_1d:high|ret_3d:low|drawdown_20d:low / ret_15d:low|ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|volume_z_20d:high / overnight_vol_20d:low|range_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|vol_ratio_5_20:low|vol_5d:low / amount_trend_5_20:low|vol_5d:low|close_location_ma20:low / ret_2d:high|vol_5d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|drawdown_20d:high|ret_10d:low
30,3,30,6,0.06,0.5,0.005932275870359815,-0.05876860636462639,0.030925077298299235,3,"0.02748,0.00175,-0.05877,0.01076,-0.02957,0.01021,0.01124,-0.00885,0.01569,0.03023,0.03093,0.03008",ret_1d:high|ret_15d:low|ret_2d:high / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_10d:low|ret_15d:low / ret_1d:high|ret_5d:low|gap_mean_20d:high / overnight_vol_20d:low|vol_5d:low|vol_ratio_5_20:low / ret_1d:high|drawdown_20d:high|amount_z_20d:high / amount_trend_5_20:low|intraday_mean_5d:low|ret_5d:low / vol_ratio_5_20:low|ret_5d:low|vol_5d:low / ret_5d:low|gap_mean_20d:high|intraday_mean_5d:low / range_vol_20d:low|overnight_vol_20d:low|vol_5d:low / ret_1d:high|amount_z_20d:high|volume_z_20d:high / ret_1d:high|ret_2d:high|drawdown_20d:high
30,2,50,2,0.06,0.5,0.0059156467566316324,-0.04786003607940925,0.03655625079494604,4,"0.02344,-0.00888,-0.04786,0.00713,-0.02934,0.01585,0.01093,-0.02051,0.02176,0.03249,0.02942,0.03656",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
30,2,50,2,0.08,0.5,0.0059156467566316324,-0.04786003607940925,0.03655625079494604,4,"0.02344,-0.00888,-0.04786,0.00713,-0.02934,0.01585,0.01093,-0.02051,0.02176,0.03249,0.02942,0.03656",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
30,2,50,2,0.1,0.5,0.0059156467566316324,-0.04786003607940925,0.03655625079494604,4,"0.02344,-0.00888,-0.04786,0.00713,-0.02934,0.01585,0.01093,-0.02051,0.02176,0.03249,0.02942,0.03656",ret_1d:high|ret_15d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_10d:low / ret_1d:high|ret_5d:low / overnight_vol_20d:low|vol_5d:low / ret_1d:high|drawdown_20d:high / amount_trend_5_20:low|intraday_mean_5d:low / vol_ratio_5_20:low|ret_5d:low / ret_5d:low|gap_mean_20d:high / range_vol_20d:low|overnight_vol_20d:low / ret_1d:high|amount_z_20d:high / ret_1d:high|ret_2d:high
50,5,40,2,0.06,0.5,0.005905068945262969,-0.032876366839257334,0.03540872805107259,4,"0.02258,-0.00878,-0.03288,0.00620,-0.02633,0.01119,0.02047,0.02354,0.01618,-0.00079,0.03541,0.00406",ret_1d:high|ret_3d:low|drawdown_20d:low / ret_15d:low|ret_1d:high|ret_10d:low / ret_1d:high|gap_mean_20d:high|ret_10d:low / ret_1d:high|ret_5d:low|volume_z_20d:high / overnight_vol_20d:low|range_vol_20d:low|vol_5d:low / ret_1d:high|ret_2d:high|drawdown_20d:high / overnight_vol_20d:low|amount_trend_5_20:low|range_vol_20d:low / amount_trend_5_20:low|vol_ratio_5_20:low|vol_5d:low / amount_trend_5_20:low|vol_5d:low|close_location_ma20:low / ret_2d:high|vol_5d:low|amount_trend_5_20:low / ret_1d:high|ret_2d:high|drawdown_20d:high / ret_1d:high|drawdown_20d:high|ret_10d:low
999,2,30,4,0.06,0.25,0.005901665530762446,-0.038013742708319524,0.03796663074055953,5,"0.03232,-0.00696,-0.03801,-0.02471,-0.02810,0.01672,0.02879,-0.00376,0.01422,0.02519,0.01717,0.03797",ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high
50,2,30,1,0.08,0.25,0.005899242070737778,-0.029062461682932052,0.03857614930746856,4,"-0.01708,0.00161,-0.00501,-0.01709,-0.02906,0.01344,0.01509,0.01044,0.01339,0.01224,0.03858,0.03426",ret_1d:high|ret_3d:low / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|ret_1d:high / amount_trend_5_20:low|vol_5d:low / ret_2d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high
50,2,30,1,0.1,0.25,0.005899242070737778,-0.029062461682932052,0.03857614930746856,4,"-0.01708,0.00161,-0.00501,-0.01709,-0.02906,0.01344,0.01509,0.01044,0.01339,0.01224,0.03858,0.03426",ret_1d:high|ret_3d:low / ret_1d:high|gap_mean_20d:high / ret_1d:high|gap_mean_20d:high / ret_1d:high|ret_5d:low / overnight_vol_20d:low|range_vol_20d:low / ret_1d:high|ret_2d:high / overnight_vol_20d:low|amount_trend_5_20:low / amount_trend_5_20:low|ret_1d:high / amount_trend_5_20:low|vol_5d:low / ret_2d:high|ret_1d:high / ret_1d:high|ret_2d:high / ret_1d:high|gap_mean_20d:high
