factor,direction,top_k,power,mean_excess,min_excess,max_excess,neg_windows,mean_portfolio_return,asof_20260428_excess
peer_ret_20d,low,30,1.0,0.0024590585315344853,-0.02294759002142975,0.03915822986031811,6,0.0066437040485333694,-0.00434737117386539
peer_minus_own_20d,high,40,3.0,0.0024488661728367805,-0.022431240023601955,0.02606712259919669,4,0.006633511689835665,0.004166554646605841
own_minus_peer_20d,low,40,3.0,0.0024488661728367805,-0.022431240023601955,0.02606712259919669,4,0.006633511689835665,0.004166554646605841
peer_minus_own_20d,high,35,2.0,0.002446409433738452,-0.023225106797748477,0.02502820244911487,4,0.006631054950737337,0.005168279485884081
own_minus_peer_20d,low,35,2.0,0.002446409433738452,-0.023225106797748477,0.02502820244911487,4,0.006631054950737337,0.005168279485884081
stable_peer_mom_60d,low,40,1.5,0.002442280671662958,-0.037953069339126,0.04402766958585938,5,0.006626926188661842,0.0028265769169439903
stable_peer_mom_60d,low,30,0.5,0.002373310948991553,-0.037673560446255,0.039832763706599786,5,0.006557956465990438,0.006861892256939714
peer_ret_20d,low,40,6.0,0.0023723273245501485,-0.02278414152812107,0.04314198215753723,6,0.006556972841549033,-0.0015292202129244675
stable_peer_mom_60d,low,35,1.0,0.0023562699348949555,-0.03784998178944714,0.04239440192188934,5,0.0065409154518938405,0.0044522736338305224
own_vol_20d,high,50,0.5,0.0023455619284127277,-0.03848912649868268,0.04106644578073647,5,0.006530207445411613,0.018673794033677985
peer_minus_own_20d,high,50,4.0,0.0023202160678857937,-0.02189874496533897,0.02591610330327522,4,0.006504861584884679,0.003541148506862171
own_minus_peer_20d,low,50,4.0,0.0023202160678857937,-0.02189874496533897,0.02591610330327522,4,0.006504861584884679,0.003541148506862171
peer_ret_20d,low,50,8.0,0.00231622126867854,-0.02268310395076638,0.043099380956608785,6,0.006500866785677424,-0.0016362198562384148
own_vol_20d,high,40,0.5,0.0023123103715443094,-0.043510308970677425,0.03856249501092729,5,0.006496955888543195,0.023371379922854124
own_vol_60d,high,50,2.0,0.002301044192881505,-0.029758595959165246,0.065141772122839,6,0.006485689709880389,0.0467633927310635
peer_minus_own_5d,high,50,0.5,0.002294975811171661,-0.0196638631143205,0.021205186717413324,5,0.006479621328170544,0.012790666037546389
own_minus_peer_5d,low,50,0.5,0.002294975811171661,-0.0196638631143205,0.021205186717413324,5,0.006479621328170544,0.012790666037546389
stable_peer_mom_60d,low,50,2.0,0.0022916442672713954,-0.03808723689517303,0.04245339513591462,5,0.0064762897842702795,0.0032000252373070304
peer_minus_own_20d,high,30,1.0,0.0022879506805662995,-0.024116623738418233,0.023504342820442323,4,0.0064725961975651836,0.006697536693180392
own_minus_peer_20d,low,30,1.0,0.0022879506805662995,-0.024116623738418233,0.023504342820442323,4,0.0064725961975651836,0.006697536693180392
peer_ret_20d,low,40,1.5,0.002256377174130617,-0.025655910242849203,0.03848702518507787,6,0.006441022691129502,-0.006971693103315996
peer_ret_20d,low,35,1.0,0.0022188259679960525,-0.02659761287301697,0.037798246198623826,6,0.0064034714849949366,-0.007430352772656336
crowded_reversal_20d,high,30,0.5,0.002216317598031091,-0.02433262538768652,0.036548232318790334,6,0.006400963115029975,-0.013901939299389529
peer_minus_own_20d,high,35,1.5,0.0021959519513999196,-0.02317793319602927,0.02377640027676854,4,0.006380597468398803,0.004861485347240679
own_minus_peer_20d,low,35,1.5,0.0021959519513999196,-0.02317793319602927,0.02377640027676854,4,0.006380597468398803,0.004861485347240679
peer_minus_own_20d,high,40,2.0,0.0021561600779631505,-0.022534414690540447,0.023928816702439182,4,0.006340805594962033,0.004001783497965927
own_minus_peer_20d,low,40,2.0,0.0021561600779631505,-0.022534414690540447,0.023928816702439182,4,0.006340805594962033,0.004001783497965927
peer_minus_own_20d,high,50,3.0,0.0021247979945242927,-0.02177770217824785,0.02407849361912838,4,0.006309443511523177,0.0033857655595019714
own_minus_peer_20d,low,50,3.0,0.0021247979945242927,-0.02177770217824785,0.02407849361912838,4,0.006309443511523177,0.0033857655595019714
peer_catchup_20d,high,35,3.0,0.0020928632487094367,-0.034462430831330645,0.03095676066612747,6,0.006277508765708321,0.024205227380465877
peer_ret_20d,low,50,2.0,0.0020885968079714726,-0.026685999007653567,0.0382609303120864,6,0.006273242324970357,-0.00825438357165583
peer_catchup_20d,high,40,4.0,0.0020839446721612996,-0.03461749516690463,0.03132746645788344,6,0.006268590189160184,0.02578583485572139
peer_catchup_20d,high,50,4.0,0.002071815673964451,-0.034556961230550014,0.029367033129033427,5,0.006256461190963336,0.020900862798986397
peer_catchup_20d,high,40,3.0,0.0020498549776566282,-0.03460057301588657,0.029754551778246634,5,0.006234500494655512,0.02097087133709069
stable_peer_mom_60d,low,40,1.0,0.002032636801237869,-0.03859497944330895,0.03903707049984266,5,0.006217282318236754,0.006493098561248495
peer_catchup_20d,high,50,6.0,0.0020282542154659955,-0.034855068700285624,0.03194838318025835,5,0.0062128997324648804,0.026396427316074916
peer_catchup_20d,high,30,2.0,0.002016147206443445,-0.03520452845654522,0.030217606566065033,5,0.00620079272344233,0.021414357991219657
own_vol_60d,high,35,1.0,0.0020017076874972455,-0.030546835303439553,0.06631136312754007,6,0.00618635320449613,0.04773859910136129
crowded_reversal_20d,high,50,1.5,0.0019636865391875584,-0.026389599482367212,0.03698812131847419,6,0.006148332056186443,-0.014429149183819531
crowded_reversal_20d,high,40,1.0,0.0019623547409333853,-0.02627509607425719,0.03662057347595213,6,0.006147000257932269,-0.014170875755350164
stable_peer_mom_60d,low,50,1.5,0.0019617765002031963,-0.0382708808837893,0.038379339630198815,5,0.006146422017202081,0.005597287379221258
peer_catchup_20d,high,30,3.0,0.0019337973449626471,-0.03558909505841495,0.03217172067918035,5,0.006118442861961532,0.02683161347924236
own_vol_60d,high,30,0.5,0.0019326456480375283,-0.03140090674821202,0.06551404315253706,7,0.006117291165036412,0.050164304303170815
own_vol_60d,high,40,1.5,0.0019308350019440381,-0.03063228155459126,0.06700800457400452,6,0.00611548051894292,0.04666408031229699
peer_catchup_20d,high,35,4.0,0.0019289662166534474,-0.035447663556935974,0.032471459948368975,5,0.006113611733652331,0.026915723983137407
peer_ret_20d,low,40,1.0,0.0019078181757320116,-0.029762539966686374,0.036739269993970806,6,0.0060924636927308954,-0.00958939255974895
peer_minus_own_20d,high,40,1.5,0.0018544246319977438,-0.02174657975266277,0.022614910501893182,3,0.006039070148996628,0.0028379082732896826
own_minus_peer_20d,low,40,1.5,0.0018544246319977438,-0.02174657975266277,0.022614910501893182,3,0.006039070148996628,0.0028379082732896826
peer_ret_20d,low,30,0.5,0.0018302851999740094,-0.027101606449005233,0.036718934641850054,6,0.006014930716972893,-0.00751648692361008
peer_catchup_20d,high,50,8.0,0.00182027040792691,-0.03615214248400914,0.032983851816174435,5,0.006004915924925794,0.028502637906721945
stable_peer_mom_60d,low,35,0.5,0.001814382735804724,-0.039170956209130844,0.03631990176737396,5,0.005999028252803608,0.009542828502986392
peer_catchup_20d,high,40,6.0,0.0017877574457218013,-0.03629317063365888,0.033022594764863404,5,0.005972402962720685,0.028564317724682334
peer_catchup_20d,high,35,2.0,0.0017804499008740118,-0.03446512522314363,0.02823278866763407,5,0.005965095417872896,0.016349648796766217
peer_ret_20d,low,35,6.0,0.0017772736759999403,-0.0237790439435367,0.04322033547667543,6,0.005961919192998824,-0.0027199046864288604
peer_ret_20d,low,35,0.5,0.0017694066358982946,-0.03184306430176298,0.035974768956704664,5,0.00595405215289718,-0.011593676049176035
peer_ret_20d,low,50,1.5,0.0017681119174556125,-0.029493193485208912,0.03706469433548574,6,0.005952757434454496,-0.010460401998313086
peer_catchup_20d,high,30,1.5,0.0017455396176630637,-0.03475465816697867,0.028239283022314203,5,0.005930185134661948,0.01556842198838844
peer_minus_own_20d,high,35,1.0,0.0017336543021084963,-0.02238512725564944,0.022334730625326454,3,0.005918299819107381,0.0030093268757554054
own_minus_peer_20d,low,35,1.0,0.0017336543021084963,-0.02238512725564944,0.022334730625326454,3,0.005918299819107381,0.0030093268757554054
peer_minus_own_20d,high,50,2.0,0.0017252169102622108,-0.020150140642986914,0.021673160199373542,3,0.0059098624272610955,0.002081105958033888
own_minus_peer_20d,low,50,2.0,0.0017252169102622108,-0.020150140642986914,0.021673160199373542,3,0.0059098624272610955,0.002081105958033888
peer_catchup_20d,high,30,4.0,0.001723854113999768,-0.03664914867527726,0.03308435062282887,5,0.005908499630998653,0.02871465277676301
peer_catchup_20d,high,50,3.0,0.0017007955627948797,-0.034514510826740855,0.02644093462775441,4,0.0058854410797937635,0.014840180002026665
crowded_reversal_20d,high,35,0.5,0.001600255801904181,-0.030451081734669733,0.035946529970666004,6,0.005784901318903065,-0.016547528479223826
peer_confirm_own_20d,low,50,0.5,0.0015976531753723055,-0.03018635242482371,0.03256804221668561,3,0.00578229869237119,-0.017735646642445604
peer_catchup_20d,high,40,2.0,0.0015969011041598688,-0.034271783340992054,0.026218974779610285,4,0.005781546621158754,0.01301822040809704
peer_minus_own_20d,high,30,0.5,0.0015963274951616708,-0.02290352350298829,0.02109360366679247,3,0.005780973012160555,0.004616745586328172
own_minus_peer_20d,low,30,0.5,0.0015963274951616708,-0.02290352350298829,0.02109360366679247,3,0.005780973012160555,0.004616745586328172
stable_peer_mom_60d,low,50,1.0,0.0015887432004891603,-0.038365630749741246,0.03375453615811389,5,0.005773388717488045,0.007625592854504912
stable_peer_mom_60d,low,40,0.5,0.0015582727830602246,-0.0395072485396481,0.03409634885609677,6,0.005742918300059109,0.009839235049380252
peer_catchup_20d,high,35,1.5,0.0015310905413306536,-0.033974443124540364,0.026151208906703458,4,0.005715736058329538,0.011454986903868078
peer_ret_20d,low,40,0.5,0.0015117487734719918,-0.0347560455688441,0.03496283063566046,5,0.005696394290470877,-0.01305614004481151
peer_minus_own_20d,high,50,1.5,0.0014714155856504346,-0.020375584101113037,0.02004592766832848,4,0.005656061102649319,0.0010046739351678644
own_minus_peer_20d,low,50,1.5,0.0014714155856504346,-0.020375584101113037,0.02004592766832848,4,0.005656061102649319,0.0010046739351678644
peer_catchup_20d,high,30,1.0,0.0014581819009095891,-0.033737571859504774,0.026019200553936306,5,0.005642827417908474,0.00897965362655917
peer_ret_20d,low,40,8.0,0.0014533046289046548,-0.02411902728358012,0.04331185781777408,7,0.005637950145903539,-0.0034589224236542537
peer_minus_own_20d,high,40,1.0,0.00144445585742556,-0.020708809822148695,0.020942032096856772,3,0.005629101374424444,0.000569560596460017
own_minus_peer_20d,low,40,1.0,0.00144445585742556,-0.020708809822148695,0.020942032096856772,3,0.005629101374424444,0.000569560596460017
peer_catchup_20d,high,35,6.0,0.0014155034458133073,-0.03740484069397236,0.03305331963945198,5,0.00560014896281219,0.030232110686443187
own_vol_20d,high,50,1.0,0.0014120740435473733,-0.04293677307470581,0.036075516333546526,6,0.005596719560546258,0.021512432620382757
crowded_reversal_20d,high,50,1.0,0.001396158999313504,-0.03054058381158377,0.036079980147671026,6,0.005580804516312388,-0.01787431996925557
peer_catchup_20d,high,40,1.5,0.0013801662248525345,-0.03409882760216853,0.023862201274692702,4,0.005564811741851419,0.00911500629940995
peer_catchup_20d,high,50,2.0,0.0013692227369683802,-0.034399768315474574,0.02252261857305419,4,0.005553868253967263,0.008838285442202332
peer_ret_20d,low,50,1.0,0.0013030952597622896,-0.03246087912586768,0.03608041339191169,6,0.005487740776761174,-0.013390730746368262
own_vol_60d,high,30,1.0,0.0013017949310861,-0.03111861904237999,0.07000737204237198,6,0.0054864404480849845,0.046083383307386844
peer_catchup_20d,high,35,1.0,0.0012615237253318843,-0.03348219477316806,0.023517267423818933,4,0.005446169242330768,0.006729141550347914
own_vol_60d,high,35,1.5,0.0012529434678151203,-0.030958019016050962,0.07004925057301034,6,0.005437588984814005,0.04507153322506395
peer_minus_own_20d,high,50,1.0,0.0012395669720183485,-0.020485056238249377,0.017919857643812348,5,0.005424212489017233,-8.992125383226746e-05
own_minus_peer_20d,low,50,1.0,0.0012395669720183485,-0.020485056238249377,0.017919857643812348,5,0.005424212489017233,-8.992125383226746e-05
peer_catchup_20d,high,40,8.0,0.0012261152245020537,-0.037805546218481784,0.033555275022031435,5,0.005410760741500938,0.03031558586352817
peer_catchup_20d,high,50,1.5,0.0012158364553596904,-0.034379919513104616,0.020715287121380797,4,0.005400481972358574,0.006028705047570415
peer_ret_20d,low,30,6.0,0.0012074120564590709,-0.02451227608358772,0.04340556455252216,7,0.005392057573457956,-0.004152933411633045
own_vol_60d,high,40,2.0,0.0011984384992835412,-0.031241189851331536,0.07026748416091327,6,0.005383084016282424,0.04446661449870076
peer_catchup_20d,high,40,1.0,0.0011553003935414034,-0.034172201684590196,0.020776162652623675,4,0.005339945910540288,0.005596114460916943
stable_peer_mom_60d,low,50,0.5,0.001152314476487716,-0.038259856547942825,0.03251588601056993,6,0.0053369599934866,0.008862712576737458
peer_minus_own_20d,high,50,0.5,0.0011314132558074578,-0.02006644194681873,0.01778992974541952,6,0.005316058772806342,-0.0006418132792070583
own_minus_peer_20d,low,50,0.5,0.0011314132558074578,-0.02006644194681873,0.01778992974541952,6,0.005316058772806342,-0.0006418132792070583
own_vol_60d,high,50,3.0,0.0010735772310593904,-0.03126473226569168,0.07065945479999972,6,0.005258222748058274,0.04362430659203627
peer_catchup_20d,high,50,1.0,0.0010561298636219422,-0.03440224346729451,0.02099758641629497,5,0.005240775380620826,0.003440642913169492
peer_ret_20d,low,35,8.0,0.0010511417983398146,-0.02450513781848692,0.043205086747576935,7,0.005235787315338698,-0.004497358450109484
peer_catchup_20d,high,30,0.5,0.0010029888996197012,-0.032241636597794,0.0234702628131831,4,0.005187634416618586,0.0017764203481611673
own_vol_20d,high,35,0.5,0.0010006123167259056,-0.04601904050256714,0.03209108202993147,6,0.00518525783372479,0.02208666624884134
own_ret_20d,high,30,6.0,0.001000192675276108,-0.06130795876385972,0.07847867890904159,7,0.00518483819227499,0.0495295588327319
crowded_reversal_20d,high,40,0.5,0.0009957604430595117,-0.0327970353102167,0.03483150415570607,6,0.0051804059600583955,-0.018311180428170565
peer_catchup_20d,high,30,6.0,0.000976839742414099,-0.038352170045763696,0.033943725273496636,6,0.005161485259412984,0.03049438289921662
peer_minus_own_20d,high,40,0.5,0.0009591495583429187,-0.021261630494373344,0.018515593627159176,5,0.0051437950753418045,-0.0028738830306022783
own_minus_peer_20d,low,40,0.5,0.0009591495583429187,-0.021261630494373344,0.018515593627159176,5,0.0051437950753418045,-0.0028738830306022783
peer_catchup_20d,high,35,8.0,0.0009462685326617071,-0.038132812254641275,0.03383542982671307,6,0.005130914049660591,0.030261564335045038
peer_catchup_20d,high,35,0.5,0.0009170779252901093,-0.033599028715602657,0.021151779256735507,4,0.0051017234422889935,0.0028600492053112714
peer_minus_own_20d,high,35,0.5,0.0009117025661572889,-0.021213572170800162,0.020668811839921114,5,0.0050963480831561735,-0.001756434373692363
own_minus_peer_20d,low,35,0.5,0.0009117025661572889,-0.021213572170800162,0.020668811839921114,5,0.0050963480831561735,-0.001756434373692363
own_ret_20d,high,35,8.0,0.0008852977557280411,-0.06162134468886109,0.0787006469942483,7,0.005069943272726926,0.049548100720797
crowded_reversal_20d,high,50,0.5,0.000874903254386928,-0.03498539484873804,0.035672422491163244,5,0.0050595487713858125,-0.021613723266376325
peer_catchup_20d,high,40,0.5,0.0008690141651872462,-0.03480839752987446,0.02100929949926495,5,0.005053659682186132,0.002733370296728238
peer_catchup_20d,high,50,0.5,0.0008384134536614844,-0.03444989880243718,0.021235454016336187,5,0.0050230589706603684,0.00113191862437792
peer_catchup_20d,high,30,8.0,0.000768085230397478,-0.0375708594665793,0.03335950054792072,6,0.004952730747396362,0.029588363272690432
own_ret_20d,high,40,8.0,0.0007193497498866226,-0.06100912634811448,0.07682903562343733,7,0.004903995266885509,0.049672936619965316
own_vol_60d,high,30,1.5,0.0006286716965506027,-0.03208804782403538,0.07327109334753132,6,0.004813317213549487,0.042817391032804714
peer_ret_5d,low,50,0.5,0.000604087827438125,-0.03178885239300586,0.03276415964041071,5,0.00478873334443701,0.03276415964041071
peer_ret_20d,low,30,8.0,0.0005897312317138594,-0.024546789012937276,0.042535182705184735,7,0.004774376748712743,-0.005665729853309098
own_vol_60d,high,35,2.0,0.0005873928637981501,-0.031643455802171205,0.07306070217715507,6,0.004772038380797032,0.0425688634546284
own_ret_20d,high,30,8.0,0.0005448434659157137,-0.06237667251720731,0.08010530746189808,7,0.004729488982914596,0.04922315058408512
peer_ret_20d,low,50,0.5,0.0005103979966995844,-0.035521509594888326,0.0355242158818499,6,0.004695043513698468,-0.017487561922615386
own_ret_20d,high,35,6.0,0.00047624237512090714,-0.060401001392968334,0.07571910780948768,7,0.004660887892119791,0.04945702915039156
peer_catchup_20d,low,35,3.0,0.0004295190144233257,-0.053756879232854715,0.025949472807187922,5,0.004614164531422211,-0.053756879232854715
own_ret_20d,low,50,0.5,0.0003887659399563727,-0.03948391103216371,0.028277834426290803,5,0.004573411456955257,-0.0021184688820377953
peer_confirm_own_20d,high,30,8.0,0.00037738695158119617,-0.08278813985008757,0.06345664136361251,7,0.004562032468580081,0.05178244777000006
own_ret_20d,high,30,4.0,0.00034567020295840574,-0.06045172212065632,0.07523744572203694,7,0.004530315719957287,0.049668052187346434
own_vol_20d,high,50,1.5,0.00032236447118390445,-0.04627519745402102,0.0306630326878454,6,0.004507009988182788,0.023151202434224805
own_trend_low_vol_20d,high,30,8.0,0.0003172570108317963,-0.062124069862438305,0.05633270267109797,7,0.004501902527830683,0.05633270267109797
peer_catchup_20d,low,50,4.0,0.0002959447429542675,-0.05078112851712669,0.025290573492615022,5,0.0044805902599531515,-0.05078112851712669
peer_catchup_20d,low,40,3.0,0.00028866729584438425,-0.051268196390942905,0.025099018878891176,5,0.004473312812843269,-0.051268196390942905
own_vol_20d,high,40,1.0,0.0002562817480701394,-0.0475803740521871,0.029094250141324204,6,0.004440927265069024,0.023359403442971424
peer_catchup_20d,low,40,4.0,0.0002421101249596031,-0.054291669968333955,0.026560772919066056,5,0.004426755641958488,-0.054291669968333955
peer_catchup_20d,low,30,2.0,0.0002359382844017126,-0.05221370561980366,0.024691665719977267,5,0.004420583801400596,-0.05221370561980366
own_ret_20d,high,40,6.0,0.00018823788028320826,-0.06085043513717529,0.07457814308655657,7,0.004372883397282091,0.05007102079305445
own_ret_20d,high,30,3.0,0.0001600083798657699,-0.05904267221727354,0.07019595798739202,7,0.004344653896864655,0.04720944112262623
own_ret_20d,low,40,0.5,0.00015685621813645457,-0.03519322654072482,0.02686930677315172,5,0.004341501735135338,-0.004767252737410639
own_ret_20d,high,50,8.0,0.00010388618628951775,-0.06106049550319384,0.07421570926209323,7,0.004288531703288402,0.05025201525972206
peer_confirm_own_20d,high,35,8.0,7.153902885643701e-05,-0.08229312453756064,0.061010901246146124,7,0.004256184545855322,0.049254850939101036
own_vol_60d,high,50,4.0,5.599354221137084e-05,-0.0331198411696194,0.07484382864113734,6,0.0042406390592102565,0.04060392130858928
crowd_corr_90d,low,50,0.5,5.255686049966535e-05,-0.03634610285667788,0.02400678019916583,6,0.00423720237749855,-0.028583565254458893
own_ret_20d,low,50,1.0,2.2842912588886172e-05,-0.03713106347852449,0.026842430570151492,4,0.00420748842958777,-0.004494366672397936
own_ret_20d,high,35,4.0,-7.694839739961814e-06,-0.059668383427859725,0.07151336875223481,7,0.004176950677258922,0.048180040229226076
own_vol_60d,high,40,3.0,-1.0132266025685935e-05,-0.03412267212427781,0.07531543688598272,6,0.004174513250973199,0.04042978497221511
peer_catchup_20d,low,35,2.0,-2.698434448160254e-05,-0.04893430529994878,0.02351043231313351,5,0.004157661172517282,-0.04893430529994878
peer_confirm_own_20d,high,30,6.0,-3.507601860695068e-05,-0.08219836899770785,0.060421205443792904,7,0.004149569498391932,0.048573675200471206
own_vol_60d,high,30,2.0,-5.392217238208048e-05,-0.035943957319909445,0.07600417864058434,6,0.0041307233446168014,0.04002790977123341
peer_confirm_own_20d,high,40,8.0,-6.664805350807546e-05,-0.08194828898263233,0.05918868114306079,7,0.004117997463490807,0.047287003351631496
peer_catchup_20d,low,30,8.0,-8.227160667197778e-05,-0.049926840405980874,0.018070886288973957,3,0.004102373910326907,-0.049926840405980874
peer_catchup_20d,low,30,1.5,-8.781161236529576e-05,-0.04935226735224449,0.023164486468991538,5,0.004096833904633587,-0.04935226735224449
peer_catchup_20d,low,50,6.0,-0.00010617579216634238,-0.05447438745651817,0.026642107272594265,5,0.0040784697248325424,-0.05447438745651817
own_ret_20d,high,40,4.0,-0.00012786429590540792,-0.059315988355454236,0.06557145917179888,7,0.0040567812210934775,0.046327901615797695
own_trend_low_vol_20d,high,35,8.0,-0.0001443277688474911,-0.06099274967477059,0.05538704068272632,7,0.004040317748151393,0.05538704068272632
peer_confirm_own_20d,high,35,6.0,-0.00014728749756633594,-0.0818604790752351,0.05832224703856212,7,0.004037358019432548,0.046159089967111225
peer_catchup_20d,low,30,3.0,-0.0001535621833525762,-0.05470634636396585,0.02579328120675619,5,0.004031083333646308,-0.05470634636396585
peer_catchup_20d,low,35,8.0,-0.0001840027606643159,-0.05093133438625764,0.020720988073993245,4,0.004000642756334569,-0.05093133438625764
peer_catchup_20d,low,50,3.0,-0.00022072010407318878,-0.04655356493939702,0.02321937319655392,5,0.0039639254129256955,-0.04655356493939702
peer_catchup_20d,low,30,6.0,-0.00022472329344264187,-0.0511751010751892,0.021308997020593252,4,0.003959922223556242,-0.0511751010751892
own_ret_20d,high,50,6.0,-0.00023705938130856816,-0.05987856590475969,0.06869671548117405,7,0.003947586135690317,0.04769619603509617
own_trend_low_vol_20d,high,30,6.0,-0.0002464887191230055,-0.060857272506433156,0.05520495183686355,7,0.003938156797875879,0.05520495183686355
peer_catchup_20d,low,40,8.0,-0.00027413435731403653,-0.05228582697025777,0.02230285774112676,4,0.003910511159684848,-0.05228582697025777
own_vol_60d,high,30,8.0,-0.00029402568345777345,-0.041353640614331416,0.07851291402056174,7,0.003890619833541111,0.030299379215014147
peer_catchup_20d,low,40,2.0,-0.00030068139504195744,-0.04591942135326992,0.022719779528038886,5,0.003883964121956927,-0.04591942135326992
peer_catchup_20d,low,35,1.5,-0.00030423624784487363,-0.04559734999666771,0.022287346953489932,6,0.0038804092691540107,-0.04559734999666771
peer_catchup_20d,low,35,4.0,-0.0003123068538803467,-0.05467442646798293,0.02584144622344966,5,0.0038723386631185374,-0.05467442646798293
peer_minus_own_20d,low,40,0.5,-0.00031554646427962504,-0.03441230418195166,0.024809000566306902,5,0.0038690990527192573,0.018728678074086152
own_minus_peer_20d,high,40,0.5,-0.00031554646427962504,-0.03441230418195166,0.024809000566306902,5,0.0038690990527192573,0.018728678074086152
peer_confirm_own_20d,high,50,8.0,-0.00031758015310714575,-0.08112206603362847,0.05612832485878413,7,0.0038670653638917386,0.04217268540702855
peer_confirm_own_20d,high,40,6.0,-0.0003490639484443458,-0.08122565704823972,0.056280937389397274,7,0.0038355815685545383,0.042111816588807194
peer_catchup_20d,low,35,6.0,-0.000358948227997333,-0.05330258229832333,0.0227275326681513,5,0.0038256972890015513,-0.05330258229832333
own_trend_low_vol_20d,high,40,8.0,-0.00038284406412538,-0.05985473449225251,0.05371074439360435,7,0.0038018014528735044,0.05371074439360435
own_ret_20d,low,50,1.5,-0.0003884208731991789,-0.03595590256820398,0.02571372924418736,4,0.003796224643799704,-0.006674660685756846
own_ret_20d,high,35,3.0,-0.0003894567405486292,-0.05903831733113683,0.06377921224283466,7,0.003795188776450255,0.04547347417661862
peer_catchup_20d,low,30,1.0,-0.00040327755815948614,-0.045847643034076103,0.021884598042785405,6,0.0037813679588393975,-0.045847643034076103
own_trend_low_vol_20d,high,35,6.0,-0.00041522885924339764,-0.05944208480190025,0.0524610909442553,7,0.0037694166577554866,0.0524610909442553
own_ret_20d,low,35,0.5,-0.000417072655862324,-0.03337415559781175,0.02555699075543927,5,0.00376757286113656,-0.005447621991836085
peer_ret_5d,low,50,1.0,-0.0004214319925860746,-0.03575884586481462,0.03000832032520967,5,0.0037632135244128084,0.03000832032520967
peer_confirm_own_20d,high,30,4.0,-0.0004272297899301734,-0.08143058636705042,0.056556072098052246,7,0.003757415727068711,0.04209053759437445
peer_minus_own_20d,low,30,0.5,-0.0004504462033960788,-0.04343299651828144,0.02970072663242017,5,0.0037341993136028053,0.02097257059203407
own_minus_peer_20d,high,30,0.5,-0.0004504462033960788,-0.04343299651828144,0.02970072663242017,5,0.0037341993136028053,0.02097257059203407
peer_catchup_20d,low,50,8.0,-0.0004864735910735576,-0.05425995463703068,0.02420397356772709,5,0.0036981719259253265,-0.05425995463703068
own_vol_60d,high,35,3.0,-0.0005028967782823995,-0.037910664064719476,0.07746164128984592,7,0.0036817487387164846,0.038129918483202935
peer_catchup_20d,low,40,6.0,-0.0005039858387276981,-0.054255165322659546,0.02399823408668278,5,0.0036806596782711872,-0.054255165322659546
own_ret_20d,low,40,1.0,-0.0005406138727346537,-0.0347413353132168,0.025034345341764217,4,0.00364403164426423,-0.007398629597457476
peer_catchup_20d,low,30,4.0,-0.0005456802498575829,-0.054195651169025694,0.02359127991109935,5,0.0036389652671413018,-0.054195651169025694
own_vol_60d,high,30,4.0,-0.000561441023647038,-0.04143673450186447,0.08012429595051462,7,0.0036232044933518464,0.03428548212710715
peer_confirm_own_20d,high,30,1.0,-0.0005904744533502421,-0.07434877888787002,0.04209328393281769,6,0.0035941710636486408,0.02033376137045828
peer_catchup_20d,low,35,1.0,-0.0005925754948858363,-0.04135997507783471,0.021288649103257666,6,0.0035920700221130472,-0.04135997507783471
peer_ret_5d,low,40,0.5,-0.000595021137216077,-0.03584159562557102,0.029786481906740617,5,0.0035896243797828072,0.029786481906740617
own_ret_20d,high,30,2.0,-0.0006219633993354914,-0.055924026671201915,0.06016906076456574,7,0.003562682117663392,0.04344791612533365
peer_catchup_20d,low,40,1.5,-0.0006328193754100651,-0.042503440453396935,0.02172079572958796,6,0.0035518261415888193,-0.042503440453396935
own_vol_60d,high,40,6.0,-0.00063329357567157,-0.04115458080638899,0.0802881111826323,7,0.003551351941327314,0.034397644539839095
own_trend_low_vol_20d,high,30,4.0,-0.0006369690724611221,-0.058330654940743194,0.051574812753656704,7,0.003547676444537764,0.051574812753656704
peer_confirm_own_20d,high,30,0.5,-0.0006511417920800183,-0.07157191166173606,0.03797007811093012,5,0.003533503724918865,0.016419979213257635
own_vol_60d,high,50,8.0,-0.0006642411039248537,-0.04097726377111842,0.08034679673735257,7,0.0035204044130740307,0.034455952265322456
peer_confirm_own_20d,high,35,4.0,-0.0006677160890073124,-0.08038717856339424,0.05317028695946532,6,0.0035169294279915717,0.03658804600641878
peer_confirm_own_20d,high,30,1.5,-0.0007050181764093194,-0.07634889486145544,0.0450611250052578,6,0.0034796273405895647,0.024282839976447076
own_vol_20d,high,50,2.0,-0.0007168677059836177,-0.04876922213390064,0.031771135879664195,6,0.0034677778110152675,0.024393931190713175
own_trend_low_vol_20d,high,40,6.0,-0.0007249396655961571,-0.057646284451542296,0.05113355886566978,7,0.0034597058514027265,0.05113355886566978
peer_minus_own_20d,low,50,1.0,-0.0007411161970816129,-0.032923790512924045,0.024473191086317795,5,0.003443529319917272,0.01578906897201604
own_minus_peer_20d,high,50,1.0,-0.0007411161970816129,-0.032923790512924045,0.024473191086317795,5,0.003443529319917272,0.01578906897201604
peer_minus_own_20d,low,50,0.5,-0.0007476324693996301,-0.026101757700059583,0.023467973366900353,5,0.0034370130475992536,0.010814601451348091
own_minus_peer_20d,high,50,0.5,-0.0007476324693996301,-0.026101757700059583,0.023467973366900353,5,0.0034370130475992536,0.010814601451348091
own_ret_20d,low,50,2.0,-0.0007505873747432461,-0.0354062337795526,0.024958017982459363,4,0.0034340581422556385,-0.008421819406788822
